,year,date,time,day,venue,referee,team,opponent,formation,result,poss,gf,ga,gls,sh,sot,sot%,g/sh,g/sot,pk,pkatt,g-xg,xg,xga,np:g-xg,npxg,npxg/sh
0,2023,2023-08-12,21:30,Sat,Away,Jesús Gil,Real Madrid,Athletic Club,4-1-2-1-2◆,W,54.0,2.0,2.0,2.0,14.0,8.0,57.1,0.14,0.25,0.0,0.0,1.1,0.9,0.4,1.1,0.9,0.07
1,2023,2023-08-19,19:30,Sat,Away,José Sánchez,Real Madrid,Almería,4-3-1-2,W,57.0,3.0,3.0,3.0,25.0,9.0,36.0,0.12,0.33,0.0,0.0,1.0,2.0,1.3,1.0,2.0,0.08
2,2023,2023-08-25,21:30,Fri,Away,Isidro Díaz de Mera,Real Madrid,Celta Vigo,4-1-2-1-2◆,W,63.0,1.0,1.0,1.0,9.0,2.0,22.2,0.11,0.5,0.0,1.0,-0.4,1.4,1.2,0.4,0.6,0.06
3,2023,2023-09-02,16:15,Sat,Home,Mario Melero,Real Madrid,Getafe,4-3-1-2,W,76.0,2.0,2.0,2.0,26.0,12.0,46.2,0.08,0.17,0.0,0.0,-0.8,2.8,0.4,-0.8,2.8,0.11
4,2023,2023-09-17,21:00,Sun,Home,Jesús Gil,Real Madrid,Real Sociedad,4-2-3-1,W,50.6018344013067,1.4161092275268028,1.4161092275268028,8.0,74.0,31.0,41.9,0.11,0.26,0.0,1.0,0.9,,,1.7,6.3,0.09
5,2023,2023-09-20,18:45,Wed,Home,Jesús Gil,Real Madrid,de Union Berlin,4-2-3-1,W,50.6018344013067,1.4161092275268028,1.4161092275268028,2.682342422887796,23.39382344902979,8.04344262295082,34.739069130732375,0.10588364134154689,0.29384799774393683,0.23799731783638803,0.3209675543667868,,,,,,
6,2023,2023-09-24,nan,Sun,Away,Jesús Gil,Real Madrid,Atlético Madrid,4-2-3-1,W,50.6018344013067,1.4161092275268028,1.4161092275268028,2.682342422887796,23.39382344902979,8.04344262295082,34.739069130732375,0.10588364134154689,0.29384799774393683,0.23799731783638803,0.3209675543667868,,,,,,
7,2023,2023-09-27,nan,Wed,Home,Jesús Gil,Real Madrid,Las Palmas,4-2-3-1,W,50.6018344013067,1.4161092275268028,1.4161092275268028,2.682342422887796,23.39382344902979,8.04344262295082,34.739069130732375,0.10588364134154689,0.29384799774393683,0.23799731783638803,0.3209675543667868,,,,,,
8,2023,2023-10-01,nan,Sun,Away,Jesús Gil,Real Madrid,Girona,4-2-3-1,W,50.6018344013067,1.4161092275268028,1.4161092275268028,2.682342422887796,23.39382344902979,8.04344262295082,34.739069130732375,0.10588364134154689,0.29384799774393683,0.23799731783638803,0.3209675543667868,,,,,,
9,2023,2023-10-03,21:00,Tue,Away,Jesús Gil,Real Madrid,it Napoli,4-2-3-1,W,50.6018344013067,1.4161092275268028,1.4161092275268028,2.682342422887796,23.39382344902979,8.04344262295082,34.739069130732375,0.10588364134154689,0.29384799774393683,0.23799731783638803,0.3209675543667868,,,,,,
10,2023,2023-10-08,nan,Sun,Home,Jesús Gil,Real Madrid,Osasuna,4-2-3-1,W,50.6018344013067,1.4161092275268028,1.4161092275268028,2.682342422887796,23.39382344902979,8.04344262295082,34.739069130732375,0.10588364134154689,0.29384799774393683,0.23799731783638803,0.3209675543667868,,,,,,
11,2023,2023-10-22,nan,Sun,Away,Jesús Gil,Real Madrid,Sevilla,4-2-3-1,W,50.6018344013067,1.4161092275268028,1.4161092275268028,2.682342422887796,23.39382344902979,8.04344262295082,34.739069130732375,0.10588364134154689,0.29384799774393683,0.23799731783638803,0.3209675543667868,,,,,,
12,2023,2023-10-24,20:00,Tue,Away,Jesús Gil,Real Madrid,pt Braga,4-2-3-1,W,50.6018344013067,1.4161092275268028,1.4161092275268028,2.682342422887796,23.39382344902979,8.04344262295082,34.739069130732375,0.10588364134154689,0.29384799774393683,0.23799731783638803,0.3209675543667868,,,,,,
13,2023,2023-10-29,nan,Sun,Away,Jesús Gil,Real Madrid,Barcelona,4-2-3-1,W,50.6018344013067,1.4161092275268028,1.4161092275268028,2.682342422887796,23.39382344902979,8.04344262295082,34.739069130732375,0.10588364134154689,0.29384799774393683,0.23799731783638803,0.3209675543667868,,,,,,
14,2023,2023-11-05,nan,Sun,Home,Jesús Gil,Real Madrid,Rayo Vallecano,4-2-3-1,W,50.6018344013067,1.4161092275268028,1.4161092275268028,2.682342422887796,23.39382344902979,8.04344262295082,34.739069130732375,0.10588364134154689,0.29384799774393683,0.23799731783638803,0.3209675543667868,,,,,,
15,2023,2023-11-08,21:00,Wed,Home,Jesús Gil,Real Madrid,pt Braga,4-2-3-1,W,50.6018344013067,1.4161092275268028,1.4161092275268028,2.682342422887796,23.39382344902979,8.04344262295082,34.739069130732375,0.10588364134154689,0.29384799774393683,0.23799731783638803,0.3209675543667868,,,,,,
16,2023,2023-11-12,nan,Sun,Home,Jesús Gil,Real Madrid,Valencia,4-2-3-1,W,50.6018344013067,1.4161092275268028,1.4161092275268028,2.682342422887796,23.39382344902979,8.04344262295082,34.739069130732375,0.10588364134154689,0.29384799774393683,0.23799731783638803,0.3209675543667868,,,,,,
17,2023,2023-11-26,nan,Sun,Away,Jesús Gil,Real Madrid,Cádiz,4-2-3-1,W,50.6018344013067,1.4161092275268028,1.4161092275268028,2.682342422887796,23.39382344902979,8.04344262295082,34.739069130732375,0.10588364134154689,0.29384799774393683,0.23799731783638803,0.3209675543667868,,,,,,
