,year,date,time,day,venue,referee,team,opponent,formation,result,poss,gf,ga,gls,sh,sot,sot%,g/sh,g/sot,pk,pkatt,g-xg,xg,xga,np:g-xg,npxg,npxg/sh
0,2023,2023-08-13,15:00,Sun,Away,François Letexier,Monaco,Clermont Foot,3-4-3,W,45.0,4.0,4.0,4.0,14.0,8.0,57.1,0.29,0.5,0.0,0.0,1.5,2.5,1.8,1.5,2.5,0.18
1,2023,2023-08-20,19:00,Sun,Home,Ruddy Buquet,Monaco,Strasbourg,3-4-3,W,56.0,3.0,3.0,3.0,9.0,4.0,44.4,0.33,0.75,0.0,0.0,2.1,0.9,0.5,2.1,0.9,0.1
2,2023,2023-08-25,21:00,Fri,Away,Jérémie Pignard,Monaco,Nantes,3-4-3,D,65.0,3.0,3.0,3.0,27.0,9.0,33.3,0.11,0.33,0.0,0.0,-0.3,3.3,1.0,-0.3,3.3,0.14
3,2023,2023-09-02,21:00,Sat,Home,Willy Delajod,Monaco,Lens,3-4-3,W,52.0,3.0,3.0,3.0,12.0,6.0,50.0,0.25,0.5,0.0,0.0,2.1,0.9,0.6,2.1,0.9,0.08
4,2023,2023-09-17,13:00,Sun,Away,Ruddy Buquet,Monaco,Lorient,4-2-3-1,W,50.264133080876384,1.354659113108029,1.354659113108029,13.0,62.0,27.0,43.5,0.21,0.48,0.0,0.0,5.5,,,5.5,7.5,0.13
5,2023,2023-09-22,21:00,Fri,Home,Ruddy Buquet,Monaco,Nice,4-2-3-1,W,50.264133080876384,1.354659113108029,1.354659113108029,2.541774085744295,23.366666666666667,7.985672514619883,34.68017925359976,0.10735821334116956,0.29268974901723616,0.24539291511505776,0.33220678432845163,,,,,,
6,2023,2023-09-30,21:00,Sat,Home,Ruddy Buquet,Monaco,Marseille,4-2-3-1,W,50.264133080876384,1.354659113108029,1.354659113108029,2.541774085744295,23.366666666666667,7.985672514619883,34.68017925359976,0.10735821334116956,0.29268974901723616,0.24539291511505776,0.33220678432845163,,,,,,
7,2023,2023-10-08,nan,Sun,Away,Ruddy Buquet,Monaco,Reims,4-2-3-1,W,50.264133080876384,1.354659113108029,1.354659113108029,2.541774085744295,23.366666666666667,7.985672514619883,34.68017925359976,0.10735821334116956,0.29268974901723616,0.24539291511505776,0.33220678432845163,,,,,,
8,2023,2023-10-22,nan,Sun,Home,Ruddy Buquet,Monaco,Metz,4-2-3-1,W,50.264133080876384,1.354659113108029,1.354659113108029,2.541774085744295,23.366666666666667,7.985672514619883,34.68017925359976,0.10735821334116956,0.29268974901723616,0.24539291511505776,0.33220678432845163,,,,,,
9,2023,2023-10-29,nan,Sun,Away,Ruddy Buquet,Monaco,Lille,4-2-3-1,W,50.264133080876384,1.354659113108029,1.354659113108029,2.541774085744295,23.366666666666667,7.985672514619883,34.68017925359976,0.10735821334116956,0.29268974901723616,0.24539291511505776,0.33220678432845163,,,,,,
10,2023,2023-11-05,nan,Sun,Home,Ruddy Buquet,Monaco,Brest,4-2-3-1,W,50.264133080876384,1.354659113108029,1.354659113108029,2.541774085744295,23.366666666666667,7.985672514619883,34.68017925359976,0.10735821334116956,0.29268974901723616,0.24539291511505776,0.33220678432845163,,,,,,
11,2023,2023-11-12,nan,Sun,Away,Ruddy Buquet,Monaco,Le Havre,4-2-3-1,W,50.264133080876384,1.354659113108029,1.354659113108029,2.541774085744295,23.366666666666667,7.985672514619883,34.68017925359976,0.10735821334116956,0.29268974901723616,0.24539291511505776,0.33220678432845163,,,,,,
