,year,date,time,day,venue,referee,team,opponent,formation,result,gf,ga,gls,sh,sot,sot%,g/sh,g/sot,pk,pkatt
0,2023,2023-04-05,18:15,Wed,Home,Mohammad Al Emara,HJK Helsinki,FC Honka,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
1,2023,2023-04-15,18:30,Sat,Away,Ville Nevalainen,HJK Helsinki,VPS,4-3-3,W,1.0,1.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,1.0
2,2023,2023-04-19,18:00,Wed,Home,Oskari Hämäläinen,HJK Helsinki,VPS,4-3-3,W,4.0,4.0,4.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
3,2023,2023-04-23,18:30,Sun,Home,Petri Viljanen,HJK Helsinki,AC Oulu,4-3-3,D,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,1.0,1.0
4,2023,2023-04-29,15:00,Sat,Home,Joni Hyytiä,HJK Helsinki,Haka,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
5,2023,2023-05-05,18:15,Fri,Away,Peiman Simani,HJK Helsinki,KuPS,4-3-3,L,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
6,2023,2023-05-09,18:00,Tue,Away,Joni Hyytiä,HJK Helsinki,KTP,4-3-3,D,3.0,3.0,3.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
7,2023,2023-05-13,17:00,Sat,Home,Antti Munukka,HJK Helsinki,Inter Turku,4-3-3,W,4.0,4.0,4.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
8,2023,2023-05-21,16:00,Sun,Away,Petri Viljanen,HJK Helsinki,Ilves,4-3-3,D,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
9,2023,2023-05-27,18:30,Sat,Away,Joni Hyytiä,HJK Helsinki,IFK Mariehamn,4-3-3,D,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
10,2023,2023-06-03,17:00,Sat,Home,Oliver Reitala,HJK Helsinki,SJK,4-3-3,D,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
11,2023,2023-06-07,18:00,Wed,Away,Mohammad Al Emara,HJK Helsinki,Lahti,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,1.0,1.0
12,2023,2023-06-11,18:30,Sun,Home,Peiman Simani,HJK Helsinki,KTP,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,1.0,1.0
13,2023,2023-06-27,18:00,Tue,Away,Peiman Simani,HJK Helsinki,Haka,4-3-3,D,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
14,2023,2023-07-01,14:00,Sat,Away,Peiman Simani,HJK Helsinki,FC Honka,4-3-3,D,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,1.0,1.0
15,2023,2023-07-08,14:00,Sat,Home,Oliver Reitala,HJK Helsinki,Lahti,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
16,2023,2023-07-22,17:00,Sat,Home,Joona Manninen,HJK Helsinki,Ilves,3-4-3,W,1.0,1.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
17,2023,2023-07-29,17:00,Sat,Away,Peiman Simani,HJK Helsinki,SJK,3-4-3,W,2.0,2.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
18,2023,2023-08-05,15:00,Sat,Home,Oskari Hämäläinen,HJK Helsinki,IFK Mariehamn,3-4-3,W,4.0,4.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
19,2023,2023-08-20,14:00,Sun,Away,Peiman Simani,HJK Helsinki,Inter Turku,3-4-3,W,3.0,3.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
20,2023,2023-08-27,18:00,Sun,Away,Joni Hyytiä,HJK Helsinki,AC Oulu,3-5-2,W,3.0,3.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
21,2023,2023-09-03,16:00,Sun,Home,Antti Munukka,HJK Helsinki,KuPS,4-3-3,W,1.271170006464124,1.271170006464124,29.0,2.0,2.0,100.0,1.0,1.0,5.0,6.0
22,2023,2023-04-05,18:00,Wed,Home,Peiman Simani,KuPS,Inter Turku,4-3-3,L,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
23,2023,2023-04-14,18:00,Fri,Away,Dennis Antamo,KuPS,KTP,4-3-3,D,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
24,2023,2023-04-19,18:00,Wed,Home,Antti Munukka,KuPS,FC Honka,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
25,2023,2023-04-23,16:00,Sun,Home,Ville Nevalainen,KuPS,Ilves,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
26,2023,2023-04-30,16:00,Sun,Away,Oskari Hämäläinen,KuPS,IFK Mariehamn,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
27,2023,2023-05-05,18:15,Fri,Home,Peiman Simani,KuPS,HJK,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
28,2023,2023-05-09,18:00,Tue,Away,Mohammad Al Emara,KuPS,AC Oulu,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
29,2023,2023-05-13,15:00,Sat,Away,Oliver Reitala,KuPS,FC Honka,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
30,2023,2023-05-20,14:00,Sat,Home,Dennis Antamo,KuPS,Lahti,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
31,2023,2023-05-26,18:00,Fri,Away,Peiman Simani,KuPS,SJK,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,1.0
32,2023,2023-06-03,17:00,Sat,Home,Petri Viljanen,KuPS,Haka,4-3-3,W,3.0,3.0,3.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
33,2023,2023-06-07,18:00,Wed,Home,Dennis Antamo,KuPS,AC Oulu,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
34,2023,2023-06-11,18:30,Sun,Away,Joni Hyytiä,KuPS,VPS,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
35,2023,2023-06-27,18:00,Tue,Home,Oskari Hämäläinen,KuPS,IFK Mariehamn,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
36,2023,2023-07-01,19:00,Sat,Away,Joni Hyytiä,KuPS,Lahti,4-3-3,W,4.0,4.0,4.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
37,2023,2023-07-08,17:00,Sat,Home,Joni Hyytiä,KuPS,VPS,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
38,2023,2023-07-17,18:00,Mon,Away,Mohammad Al Emara,KuPS,Inter Turku,4-3-3,D,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
39,2023,2023-07-30,16:00,Sun,Home,Dennis Antamo,KuPS,KTP,4-3-3,W,2.0,2.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
40,2023,2023-08-13,16:00,Sun,Away,Joni Hyytiä,KuPS,Ilves,4-3-3,W,3.0,3.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
41,2023,2023-08-20,16:00,Sun,Home,Mohammad Al Emara,KuPS,SJK,4-3-3,W,3.0,3.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
42,2023,2023-08-27,16:00,Sun,Away,Oskari Hämäläinen,KuPS,Haka,4-3-3,D,2.0,2.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
43,2023,2023-09-03,16:00,Sun,Away,Antti Munukka,KuPS,HJK,4-3-3,W,1.271170006464124,1.271170006464124,26.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,1.0,2.0
44,2023,2023-04-05,18:00,Wed,Home,Ville Nevalainen,SJK,Haka,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
45,2023,2023-04-15,17:00,Sat,Away,Joni Hyytiä,SJK,FC Honka,4-3-3,D,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
46,2023,2023-04-22,17:00,Sat,Home,Oliver Reitala,SJK,Lahti,4-3-3,D,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
47,2023,2023-04-29,17:00,Sat,Away,Antti Munukka,SJK,AC Oulu,4-3-3,W,3.0,3.0,3.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
48,2023,2023-05-05,18:00,Fri,Home,Ville Nevalainen,SJK,Inter Turku,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
49,2023,2023-05-13,17:00,Sat,Home,Joni Hyytiä,SJK,Ilves,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
50,2023,2023-05-22,18:00,Mon,Away,Mohammad Al Emara,SJK,KTP,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
51,2023,2023-05-26,18:00,Fri,Home,Peiman Simani,SJK,KuPS,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
52,2023,2023-06-03,17:00,Sat,Away,Oliver Reitala,SJK,HJK,4-3-3,D,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
53,2023,2023-06-08,18:15,Thu,Home,Petri Viljanen,SJK,VPS,4-3-3,W,2.0,2.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
54,2023,2023-06-11,18:30,Sun,Away,Mohammad Al Emara,SJK,IFK Mariehamn,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
55,2023,2023-06-27,18:00,Tue,Home,Dennis Antamo,SJK,AC Oulu,4-3-3,L,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
56,2023,2023-07-01,17:00,Sat,Away,Mohammad Al Emara,SJK,Ilves,4-3-3,D,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,1.0,1.0
57,2023,2023-07-08,17:00,Sat,Home,Dennis Antamo,SJK,FC Honka,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
58,2023,2023-07-16,18:30,Sun,Away,Peiman Simani,SJK,Lahti,4-3-3,D,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
59,2023,2023-07-22,17:00,Sat,Away,Joni Hyytiä,SJK,Inter Turku,3-5-2,W,2.0,2.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
60,2023,2023-07-29,17:00,Sat,Home,Peiman Simani,SJK,HJK,3-5-2,L,1.0,1.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
61,2023,2023-08-09,19:00,Wed,Away,Ville Nevalainen,SJK,VPS,3-5-1-1,L,2.0,2.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
62,2023,2023-08-15,18:00,Tue,Home,Ville Nevalainen,SJK,KTP,3-4-3,L,2.0,2.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
63,2023,2023-08-20,16:00,Sun,Away,Mohammad Al Emara,SJK,KuPS,3-5-2,L,0.0,0.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
64,2023,2023-08-26,17:00,Sat,Home,Joona Manninen,SJK,IFK Mariehamn,3-5-2,W,3.0,3.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
65,2023,2023-09-03,16:00,Sun,Away,Antti Munukka,SJK,Haka,4-3-3,W,1.271170006464124,1.271170006464124,18.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,1.0,1.0
66,2023,2023-04-05,18:00,Wed,Home,Petri Viljanen,VPS,Lahti,4-3-3,D,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
67,2023,2023-04-15,18:30,Sat,Home,Ville Nevalainen,VPS,HJK,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
68,2023,2023-04-19,18:00,Wed,Away,Oskari Hämäläinen,VPS,HJK,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
69,2023,2023-04-29,17:00,Sat,Home,Peiman Simani,VPS,FC Honka,4-3-3,D,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
70,2023,2023-05-05,18:00,Fri,Home,Oliver Reitala,VPS,IFK Mariehamn,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
71,2023,2023-05-13,17:00,Sat,Away,Ville Nevalainen,VPS,AC Oulu,4-3-3,L,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
72,2023,2023-05-22,18:00,Mon,Away,Antti Munukka,VPS,Haka,4-3-3,D,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
73,2023,2023-05-26,18:00,Fri,Home,Dennis Antamo,VPS,Ilves,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
74,2023,2023-06-03,17:00,Sat,Away,Oskari Hämäläinen,VPS,KTP,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
75,2023,2023-06-08,18:15,Thu,Away,Petri Viljanen,VPS,SJK,4-3-3,L,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
76,2023,2023-06-11,18:30,Sun,Home,Joni Hyytiä,VPS,KuPS,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
77,2023,2023-06-27,18:00,Tue,Away,Mohammad Al Emara,VPS,FC Honka,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
78,2023,2023-07-01,17:00,Sat,Home,Oliver Reitala,VPS,Inter Turku,4-3-3,W,3.0,3.0,3.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
79,2023,2023-07-08,17:00,Sat,Away,Joni Hyytiä,VPS,KuPS,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
80,2023,2023-07-12,18:00,Wed,Away,Oskari Hämäläinen,VPS,Inter Turku,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
81,2023,2023-07-15,17:00,Sat,Home,Petri Viljanen,VPS,AC Oulu,4-3-3,W,3.0,3.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
82,2023,2023-07-23,18:30,Sun,Home,Peiman Simani,VPS,Haka,3-5-2,W,4.0,4.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
83,2023,2023-07-28,18:00,Fri,Away,Mohammad Al Emara,VPS,Ilves,3-5-2,W,2.0,2.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
84,2023,2023-08-09,19:00,Wed,Home,Ville Nevalainen,VPS,SJK,3-5-2,W,3.0,3.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
85,2023,2023-08-18,18:00,Fri,Away,Oskari Hämäläinen,VPS,Lahti,3-5-2,W,2.0,2.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
86,2023,2023-08-25,18:00,Fri,Home,Antti Munukka,VPS,KTP,3-5-2,W,2.0,2.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
87,2023,2023-09-03,16:00,Sun,Away,Antti Munukka,VPS,IFK Mariehamn,4-3-3,W,1.271170006464124,1.271170006464124,14.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
88,2023,2023-04-05,18:15,Wed,Away,Mohammad Al Emara,FC Honka,HJK,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
89,2023,2023-04-15,17:00,Sat,Home,Joni Hyytiä,FC Honka,SJK,4-3-3,D,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
90,2023,2023-04-19,18:00,Wed,Away,Antti Munukka,FC Honka,KuPS,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
91,2023,2023-04-24,18:00,Mon,Away,Dennis Antamo,FC Honka,Haka,4-3-3,D,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,1.0,1.0
92,2023,2023-04-29,17:00,Sat,Away,Peiman Simani,FC Honka,VPS,4-3-3,D,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
93,2023,2023-05-05,18:00,Fri,Home,Antti Munukka,FC Honka,Lahti,4-3-3,W,3.0,3.0,3.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,1.0
94,2023,2023-05-09,18:00,Tue,Home,Petri Viljanen,FC Honka,Haka,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
95,2023,2023-05-13,15:00,Sat,Home,Oliver Reitala,FC Honka,KuPS,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,1.0
96,2023,2023-05-22,18:00,Mon,Away,Peiman Simani,FC Honka,AC Oulu,4-3-3,W,3.0,3.0,3.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
97,2023,2023-05-26,18:00,Fri,Home,Ville Nevalainen,FC Honka,KTP,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
98,2023,2023-06-03,15:00,Sat,Away,Dennis Antamo,FC Honka,Inter Turku,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
99,2023,2023-06-07,18:00,Wed,Home,Peiman Simani,FC Honka,IFK Mariehamn,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,1.0
100,2023,2023-06-11,16:00,Sun,Away,Ville Nevalainen,FC Honka,Ilves,4-3-3,D,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,1.0,1.0
101,2023,2023-06-27,18:00,Tue,Home,Mohammad Al Emara,FC Honka,VPS,4-3-3,W,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
102,2023,2023-07-01,14:00,Sat,Home,Peiman Simani,FC Honka,HJK,4-3-3,D,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
103,2023,2023-07-08,17:00,Sat,Away,Dennis Antamo,FC Honka,SJK,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
104,2023,2023-07-30,16:00,Sun,Home,Oskari Hämäläinen,FC Honka,AC Oulu,4-3-3,W,4.0,4.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
105,2023,2023-08-07,18:00,Mon,Away,Peiman Simani,FC Honka,Lahti,4-2-3-1,L,0.0,0.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
106,2023,2023-08-13,16:00,Sun,Home,Petri Viljanen,FC Honka,Inter Turku,4-2-3-1,W,1.0,1.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
107,2023,2023-08-18,18:30,Fri,Away,Oliver Reitala,FC Honka,IFK Mariehamn,4-2-3-1,W,1.0,1.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
108,2023,2023-08-27,16:00,Sun,Home,Ville Nevalainen,FC Honka,Ilves,4-2-3-1,W,2.0,2.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
109,2023,2023-09-03,16:00,Sun,Away,Antti Munukka,FC Honka,KTP,4-3-3,W,1.271170006464124,1.271170006464124,14.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,2.0,5.0
110,2023,2023-04-05,18:00,Wed,Away,Peiman Simani,Inter Turku,KuPS,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
111,2023,2023-04-15,13:00,Sat,Away,Oliver Reitala,Inter Turku,Ilves,4-3-3,L,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
112,2023,2023-05-05,18:00,Fri,Away,Ville Nevalainen,Inter Turku,SJK,4-3-3,L,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
113,2023,2023-05-13,17:00,Sat,Away,Antti Munukka,Inter Turku,HJK,4-3-3,L,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
114,2023,2023-05-22,18:00,Mon,Home,Oskari Hämäläinen,Inter Turku,IFK Mariehamn,4-3-3,D,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,1.0
115,2023,2023-05-26,18:00,Fri,Home,Mohammad Al Emara,Inter Turku,Haka,4-3-3,W,3.0,3.0,3.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
116,2023,2023-06-03,15:00,Sat,Home,Dennis Antamo,Inter Turku,FC Honka,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
117,2023,2023-06-07,18:00,Wed,Home,Joni Hyytiä,Inter Turku,KTP,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
118,2023,2023-06-11,16:00,Sun,Away,Oliver Reitala,Inter Turku,AC Oulu,4-3-3,D,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
119,2023,2023-06-27,18:00,Tue,Home,Petri Viljanen,Inter Turku,Ilves,4-3-3,W,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
120,2023,2023-07-01,17:00,Sat,Away,Oliver Reitala,Inter Turku,VPS,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
121,2023,2023-07-08,17:00,Sat,Away,Mohammad Al Emara,Inter Turku,Haka,4-3-3,D,2.0,2.0,2.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
122,2023,2023-07-12,18:00,Wed,Home,Oskari Hämäläinen,Inter Turku,VPS,4-3-3,L,0.0,0.0,0.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,1.0
123,2023,2023-07-17,18:00,Mon,Home,Mohammad Al Emara,Inter Turku,KuPS,4-3-3,D,1.0,1.0,1.0,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.0,0.0
124,2023,2023-07-22,17:00,Sat,Home,Joni Hyytiä,Inter Turku,SJK,3-5-2,L,1.0,1.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
125,2023,2023-07-30,18:30,Sun,Away,Petri Viljanen,Inter Turku,IFK Mariehamn,4-3-3,W,2.0,2.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
126,2023,2023-08-07,18:00,Mon,Away,Oliver Reitala,Inter Turku,KTP,4-3-3,W,4.0,4.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
127,2023,2023-08-13,16:00,Sun,Away,Petri Viljanen,Inter Turku,FC Honka,4-4-2◆,L,0.0,0.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
128,2023,2023-08-20,14:00,Sun,Home,Peiman Simani,Inter Turku,HJK,4-3-3,L,1.0,1.0,2.442283163265306,0.09053156146179402,0.046511627906976744,85.8,11.01875,11.08125,0.1881377551020408,0.20631377551020408
