,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,dist,fk,g-xg,g/sh,g/sot,gls,pk,pkatt,sh,sot,sot%,np:g-xg,npxg,npxg/sh,year,team
0,2023-08-12,15:30,DFB-Pokal,Round of 64,Sat,Away,W,8.0,0.0,FC Teutonia Ottensen,,,66.0,,Lukáš Hrádecký,4-2-3-1,Tom Bauer,Match Report,,,,,0.32,0.64,8.0,1.0,1.0,22.0,11.0,50.0,,,,2023,Bayer Leverkusen
1,2023-08-19,15:30,Bundesliga,Matchweek 1,Sat,Home,W,3.0,2.0,RB Leipzig,1.4,1.6,44.0,29464.0,Lukáš Hrádecký,3-4-3,Felix Brych,Match Report,,19.0,0.0,1.6,0.27,0.43,3.0,0.0,0.0,11.0,7.0,63.6,1.6,1.4,0.13,2023,Bayer Leverkusen
2,2023-08-26,18:30,Bundesliga,Matchweek 2,Sat,Away,W,3.0,0.0,M'Gladbach,2.7,0.9,60.0,54042.0,Lukáš Hrádecký,3-4-3,Christian Dingert,Match Report,,15.8,0.0,0.3,0.13,0.27,3.0,0.0,0.0,24.0,11.0,45.8,0.3,2.7,0.11,2023,Bayer Leverkusen
3,2023-09-02,15:30,Bundesliga,Matchweek 3,Sat,Home,W,5.0,1.0,Darmstadt 98,2.8,0.4,72.0,29653.0,Lukáš Hrádecký,3-4-3,Sven Jablonski,Match Report,,17.3,1.0,2.2,0.2,0.38,5.0,0.0,0.0,25.0,13.0,52.0,2.2,2.8,0.11,2023,Bayer Leverkusen
4,2023-09-15,20:30,Bundesliga,Matchweek 4,Fri,Away,,,,Bayern Munich,,,,,,,,Head-to-Head,,17.0,1.0,12.0,0.22,0.43,19.0,1.0,1.0,82.0,42.0,51.2,11.0,7.0,0.12,2023,Bayer Leverkusen
5,2023-09-21,18:45,Europa Lg,Group stage,Thu,Home,,,,se Häcken,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
6,2023-09-24,15:30,Bundesliga,Matchweek 5,Sun,Home,,,,Heidenheim,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
7,2023-09-30,15:30,Bundesliga,Matchweek 6,Sat,Away,,,,Mainz 05,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
8,2023-10-05,21:00,Europa Lg,Group stage,Thu,Away,,,,no Molde,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
9,2023-10-08,15:30,Bundesliga,Matchweek 7,Sun,Home,,,,Köln,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
10,2023-10-21,15:30,Bundesliga,Matchweek 8,Sat,Away,,,,Wolfsburg,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
11,2023-10-26,21:00,Europa Lg,Group stage,Thu,Home,,,,az Qarabağ Ağdam,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
12,2023-10-28,,Bundesliga,Matchweek 9,Sat,Home,,,,Freiburg,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
13,2023-11-04,,Bundesliga,Matchweek 10,Sat,Away,,,,Hoffenheim,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
14,2023-11-09,21:45,Europa Lg,Group stage,Thu,Away,,,,az Qarabağ Ağdam,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
15,2023-11-11,,Bundesliga,Matchweek 11,Sat,Home,,,,Union Berlin,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
16,2023-11-25,,Bundesliga,Matchweek 12,Sat,Away,,,,Werder Bremen,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
17,2023-11-30,21:00,Europa Lg,Group stage,Thu,Away,,,,se Häcken,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
18,2023-12-02,,Bundesliga,Matchweek 13,Sat,Home,,,,Dortmund,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
19,2023-12-09,,Bundesliga,Matchweek 14,Sat,Away,,,,Stuttgart,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
20,2023-12-14,18:45,Europa Lg,Group stage,Thu,Home,,,,no Molde,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
21,2023-12-16,,Bundesliga,Matchweek 15,Sat,Home,,,,Eint Frankfurt,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
22,2023-12-20,,Bundesliga,Matchweek 16,Wed,Home,,,,Bochum,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
23,2024-01-13,,Bundesliga,Matchweek 17,Sat,Away,,,,Augsburg,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
24,2024-01-20,,Bundesliga,Matchweek 18,Sat,Away,,,,RB Leipzig,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
25,2024-01-27,,Bundesliga,Matchweek 19,Sat,Home,,,,M'Gladbach,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
26,2024-02-03,,Bundesliga,Matchweek 20,Sat,Away,,,,Darmstadt 98,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
27,2024-02-10,,Bundesliga,Matchweek 21,Sat,Home,,,,Bayern Munich,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
28,2024-02-17,,Bundesliga,Matchweek 22,Sat,Away,,,,Heidenheim,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
29,2024-02-24,,Bundesliga,Matchweek 23,Sat,Home,,,,Mainz 05,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
30,2024-03-02,,Bundesliga,Matchweek 24,Sat,Away,,,,Köln,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
31,2024-03-09,,Bundesliga,Matchweek 25,Sat,Home,,,,Wolfsburg,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
32,2024-03-16,,Bundesliga,Matchweek 26,Sat,Away,,,,Freiburg,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
33,2024-03-30,,Bundesliga,Matchweek 27,Sat,Home,,,,Hoffenheim,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
34,2024-04-06,,Bundesliga,Matchweek 28,Sat,Away,,,,Union Berlin,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
35,2024-04-13,,Bundesliga,Matchweek 29,Sat,Home,,,,Werder Bremen,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
36,2024-04-20,,Bundesliga,Matchweek 30,Sat,Away,,,,Dortmund,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
37,2024-04-27,,Bundesliga,Matchweek 31,Sat,Home,,,,Stuttgart,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
38,2024-05-04,,Bundesliga,Matchweek 32,Sat,Away,,,,Eint Frankfurt,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
39,2024-05-11,,Bundesliga,Matchweek 33,Sat,Away,,,,Bochum,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
40,2024-05-18,15:30,Bundesliga,Matchweek 34,Sat,Home,,,,Augsburg,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayer Leverkusen
0,2023-08-12,20:45,DFL-Supercup,DFL-Supercup,Sat,Home,L,0.0,3.0,RB Leipzig,,,67.0,75000.0,Joshua Kimmich,4-2-3-1,Bastian Dankert,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,13.0,5.0,38.5,,,,2023,Bayern Munich
1,2023-08-18,20:30,Bundesliga,Matchweek 1,Fri,Away,W,4.0,0.0,Werder Bremen,2.8,0.6,72.0,42100.0,Joshua Kimmich,4-2-3-1,Felix Zwayer,Match Report,,19.1,1.0,1.2,0.16,0.4,4.0,0.0,0.0,25.0,10.0,40.0,1.2,2.8,0.11,2023,Bayern Munich
2,2023-08-27,17:30,Bundesliga,Matchweek 2,Sun,Home,W,3.0,1.0,Augsburg,2.8,0.7,61.0,75000.0,Joshua Kimmich,4-2-3-1,Daniel Siebert,Match Report,,19.0,0.0,-0.8,0.06,0.25,2.0,1.0,1.0,18.0,4.0,22.2,-1.1,2.1,0.12,2023,Bayern Munich
3,2023-09-02,18:30,Bundesliga,Matchweek 3,Sat,Away,W,2.0,1.0,M'Gladbach,2.4,0.3,65.0,54042.0,Thomas Müller,4-2-3-1,Deniz Aytekin,Match Report,,15.0,0.0,-0.4,0.08,0.29,2.0,0.0,0.0,25.0,7.0,28.0,-0.4,2.4,0.09,2023,Bayern Munich
4,2023-09-15,20:30,Bundesliga,Matchweek 4,Fri,Home,,,,Leverkusen,,,,,,,,Head-to-Head,,17.6,1.0,0.0,0.09,0.27,8.0,1.0,1.0,81.0,26.0,32.1,-0.3,7.3,0.11,2023,Bayern Munich
5,2023-09-20,21:00,Champions Lg,Group stage,Wed,Home,,,,eng Manchester Utd,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
6,2023-09-23,15:30,Bundesliga,Matchweek 5,Sat,Home,,,,Bochum,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
7,2023-09-26,20:45,DFB-Pokal,Round of 64,Tue,Away,,,,Preußen Münster,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
8,2023-09-30,18:30,Bundesliga,Matchweek 6,Sat,Away,,,,RB Leipzig,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
9,2023-10-03,21:00,Champions Lg,Group stage,Tue,Away,,,,dk FC Copenhagen,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
10,2023-10-08,17:30,Bundesliga,Matchweek 7,Sun,Home,,,,Freiburg,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
11,2023-10-21,18:30,Bundesliga,Matchweek 8,Sat,Away,,,,Mainz 05,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
12,2023-10-24,19:45,Champions Lg,Group stage,Tue,Away,,,,tr Galatasaray,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
13,2023-10-28,,Bundesliga,Matchweek 9,Sat,Home,,,,Darmstadt 98,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
14,2023-11-04,,Bundesliga,Matchweek 10,Sat,Away,,,,Dortmund,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
15,2023-11-08,21:00,Champions Lg,Group stage,Wed,Home,,,,tr Galatasaray,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
16,2023-11-11,,Bundesliga,Matchweek 11,Sat,Home,,,,Heidenheim,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
17,2023-11-25,,Bundesliga,Matchweek 12,Sat,Away,,,,Köln,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
18,2023-11-29,21:00,Champions Lg,Group stage,Wed,Home,,,,dk FC Copenhagen,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
19,2023-12-02,,Bundesliga,Matchweek 13,Sat,Home,,,,Union Berlin,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
20,2023-12-09,,Bundesliga,Matchweek 14,Sat,Away,,,,Eint Frankfurt,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
21,2023-12-12,20:00,Champions Lg,Group stage,Tue,Away,,,,eng Manchester Utd,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
22,2023-12-16,,Bundesliga,Matchweek 15,Sat,Home,,,,Stuttgart,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
23,2023-12-20,,Bundesliga,Matchweek 16,Wed,Away,,,,Wolfsburg,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
24,2024-01-13,,Bundesliga,Matchweek 17,Sat,Home,,,,Hoffenheim,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
25,2024-01-20,,Bundesliga,Matchweek 18,Sat,Home,,,,Werder Bremen,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
26,2024-01-27,,Bundesliga,Matchweek 19,Sat,Away,,,,Augsburg,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
27,2024-02-03,,Bundesliga,Matchweek 20,Sat,Home,,,,M'Gladbach,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
28,2024-02-10,,Bundesliga,Matchweek 21,Sat,Away,,,,Leverkusen,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
29,2024-02-17,,Bundesliga,Matchweek 22,Sat,Away,,,,Bochum,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
30,2024-02-24,,Bundesliga,Matchweek 23,Sat,Home,,,,RB Leipzig,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
31,2024-03-02,,Bundesliga,Matchweek 24,Sat,Away,,,,Freiburg,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
32,2024-03-09,,Bundesliga,Matchweek 25,Sat,Home,,,,Mainz 05,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
33,2024-03-16,,Bundesliga,Matchweek 26,Sat,Away,,,,Darmstadt 98,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
34,2024-03-30,,Bundesliga,Matchweek 27,Sat,Home,,,,Dortmund,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
35,2024-04-06,,Bundesliga,Matchweek 28,Sat,Away,,,,Heidenheim,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
36,2024-04-13,,Bundesliga,Matchweek 29,Sat,Home,,,,Köln,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
37,2024-04-20,,Bundesliga,Matchweek 30,Sat,Away,,,,Union Berlin,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
38,2024-04-27,,Bundesliga,Matchweek 31,Sat,Home,,,,Eint Frankfurt,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
39,2024-05-04,,Bundesliga,Matchweek 32,Sat,Away,,,,Stuttgart,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
40,2024-05-11,,Bundesliga,Matchweek 33,Sat,Home,,,,Wolfsburg,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
41,2024-05-18,15:30,Bundesliga,Matchweek 34,Sat,Away,,,,Hoffenheim,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Bayern Munich
0,2023-08-12,13:00,DFB-Pokal,Round of 64,Sat,Away,W,4.0,0.0,TSG Balingen,,,69.0,13400.0,Wataru Endo,4-3-3,Robert Kampka,Match Report,,,,,0.17,0.4,4.0,0.0,0.0,24.0,10.0,41.7,,,,2023,Stuttgart
1,2023-08-19,15:30,Bundesliga,Matchweek 1,Sat,Home,W,5.0,0.0,Bochum,3.0,0.8,60.0,53000.0,Waldemar Anton,4-2-3-1,Daniel Siebert,Match Report,,16.6,0.0,2.0,0.24,0.56,5.0,0.0,0.0,21.0,9.0,42.9,2.0,3.0,0.15,2023,Stuttgart
2,2023-08-25,20:30,Bundesliga,Matchweek 2,Fri,Away,L,1.0,5.0,RB Leipzig,1.1,1.8,46.0,46084.0,Waldemar Anton,4-2-3-1,Frank Willenborg,Match Report,,17.1,0.0,-0.1,0.11,0.33,1.0,0.0,0.0,9.0,3.0,33.3,-0.1,1.1,0.13,2023,Stuttgart
3,2023-09-02,15:30,Bundesliga,Matchweek 3,Sat,Home,W,5.0,0.0,Freiburg,1.7,1.0,48.0,54300.0,Waldemar Anton,4-2-3-1,Felix Brych,Match Report,,19.1,0.0,3.3,0.38,0.83,5.0,0.0,0.0,13.0,6.0,46.2,3.3,1.7,0.13,2023,Stuttgart
4,2023-09-16,15:30,Bundesliga,Matchweek 4,Sat,Away,,,,Mainz 05,,,,,,,,Head-to-Head,,17.4,0.0,9.1,0.22,0.54,15.0,0.0,0.0,67.0,28.0,41.8,9.1,5.9,0.14,2023,Stuttgart
5,2023-09-22,20:30,Bundesliga,Matchweek 5,Fri,Home,,,,Darmstadt 98,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
6,2023-09-30,15:30,Bundesliga,Matchweek 6,Sat,Away,,,,Köln,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
7,2023-10-07,15:30,Bundesliga,Matchweek 7,Sat,Home,,,,Wolfsburg,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
8,2023-10-21,15:30,Bundesliga,Matchweek 8,Sat,Away,,,,Union Berlin,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
9,2023-10-28,,Bundesliga,Matchweek 9,Sat,Home,,,,Hoffenheim,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
10,2023-11-04,,Bundesliga,Matchweek 10,Sat,Away,,,,Heidenheim,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
11,2023-11-11,,Bundesliga,Matchweek 11,Sat,Home,,,,Dortmund,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
12,2023-11-25,,Bundesliga,Matchweek 12,Sat,Away,,,,Eint Frankfurt,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
13,2023-12-02,,Bundesliga,Matchweek 13,Sat,Home,,,,Werder Bremen,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
14,2023-12-09,,Bundesliga,Matchweek 14,Sat,Home,,,,Leverkusen,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
15,2023-12-16,,Bundesliga,Matchweek 15,Sat,Away,,,,Bayern Munich,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
16,2023-12-20,,Bundesliga,Matchweek 16,Wed,Home,,,,Augsburg,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
17,2024-01-13,,Bundesliga,Matchweek 17,Sat,Away,,,,M'Gladbach,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
18,2024-01-20,,Bundesliga,Matchweek 18,Sat,Away,,,,Bochum,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
19,2024-01-27,,Bundesliga,Matchweek 19,Sat,Home,,,,RB Leipzig,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
20,2024-02-03,,Bundesliga,Matchweek 20,Sat,Away,,,,Freiburg,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
21,2024-02-10,,Bundesliga,Matchweek 21,Sat,Home,,,,Mainz 05,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
22,2024-02-17,,Bundesliga,Matchweek 22,Sat,Away,,,,Darmstadt 98,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
23,2024-02-24,,Bundesliga,Matchweek 23,Sat,Home,,,,Köln,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
24,2024-03-02,,Bundesliga,Matchweek 24,Sat,Away,,,,Wolfsburg,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
25,2024-03-09,,Bundesliga,Matchweek 25,Sat,Home,,,,Union Berlin,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
26,2024-03-16,,Bundesliga,Matchweek 26,Sat,Away,,,,Hoffenheim,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
27,2024-03-30,,Bundesliga,Matchweek 27,Sat,Home,,,,Heidenheim,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
28,2024-04-06,,Bundesliga,Matchweek 28,Sat,Away,,,,Dortmund,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
29,2024-04-13,,Bundesliga,Matchweek 29,Sat,Home,,,,Eint Frankfurt,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
30,2024-04-20,,Bundesliga,Matchweek 30,Sat,Away,,,,Werder Bremen,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
31,2024-04-27,,Bundesliga,Matchweek 31,Sat,Away,,,,Leverkusen,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
32,2024-05-04,,Bundesliga,Matchweek 32,Sat,Home,,,,Bayern Munich,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
33,2024-05-11,,Bundesliga,Matchweek 33,Sat,Away,,,,Augsburg,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
34,2024-05-18,15:30,Bundesliga,Matchweek 34,Sat,Home,,,,M'Gladbach,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Stuttgart
0,2023-08-12,20:45,DFL-Supercup,DFL-Supercup,Sat,Away,W,3.0,0.0,Bayern Munich,,,33.0,75000.0,Willi Orban,4-2-2-2,Bastian Dankert,Match Report,,,,,0.2,0.4,3.0,1.0,1.0,10.0,5.0,50.0,,,,2023,RB Leipzig
1,2023-08-19,15:30,Bundesliga,Matchweek 1,Sat,Away,L,2.0,3.0,Leverkusen,1.6,1.4,56.0,29464.0,Willi Orban,4-2-2-2,Felix Brych,Match Report,,15.5,0.0,0.4,0.14,0.33,2.0,0.0,0.0,14.0,6.0,42.9,0.4,1.6,0.11,2023,RB Leipzig
2,2023-08-25,20:30,Bundesliga,Matchweek 2,Fri,Home,W,5.0,1.0,Stuttgart,1.8,1.1,54.0,46084.0,Willi Orban,4-2-2-2,Frank Willenborg,Match Report,,20.5,2.0,3.2,0.25,0.45,5.0,0.0,0.0,20.0,11.0,55.0,3.2,1.8,0.09,2023,RB Leipzig
3,2023-09-03,17:30,Bundesliga,Matchweek 3,Sun,Away,W,3.0,0.0,Union Berlin,1.2,0.3,64.0,,Willi Orban,4-2-2-2,Daniel Schlager,Match Report,,20.0,0.0,1.8,0.21,0.43,3.0,0.0,0.0,14.0,7.0,50.0,1.8,1.2,0.08,2023,RB Leipzig
4,2023-09-16,15:30,Bundesliga,Matchweek 4,Sat,Home,,,,Augsburg,,,,,,,,Head-to-Head,,18.9,2.0,8.5,0.21,0.41,13.0,1.0,1.0,58.0,29.0,50.0,7.5,4.5,0.09,2023,RB Leipzig
5,2023-09-19,18:45,Champions Lg,Group stage,Tue,Away,,,,ch Young Boys,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,RB Leipzig
6,2023-09-23,15:30,Bundesliga,Matchweek 5,Sat,Away,,,,M'Gladbach,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,RB Leipzig
7,2023-09-27,20:45,DFB-Pokal,Round of 64,Wed,Away,,,,Wehen,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,RB Leipzig
8,2023-09-30,18:30,Bundesliga,Matchweek 6,Sat,Home,,,,Bayern Munich,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,RB Leipzig
9,2023-10-04,21:00,Champions Lg,Group stage,Wed,Home,,,,eng Manchester City,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,RB Leipzig
10,2023-10-07,15:30,Bundesliga,Matchweek 7,Sat,Home,,,,Bochum,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,RB Leipzig
11,2023-10-21,15:30,Bundesliga,Matchweek 8,Sat,Away,,,,Darmstadt 98,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,RB Leipzig
12,2023-10-25,21:00,Champions Lg,Group stage,Wed,Home,,,,rs Red Star,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,RB Leipzig
13,2023-10-28,,Bundesliga,Matchweek 9,Sat,Home,,,,Köln,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,RB Leipzig
14,2023-11-04,,Bundesliga,Matchweek 10,Sat,Away,,,,Mainz 05,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,RB Leipzig
15,2023-11-07,21:00,Champions Lg,Group stage,Tue,Away,,,,rs Red Star,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,RB Leipzig
16,2023-11-11,,Bundesliga,Matchweek 11,Sat,Home,,,,Freiburg,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,RB Leipzig
17,2023-11-25,,Bundesliga,Matchweek 12,Sat,Away,,,,Wolfsburg,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,RB Leipzig
18,2023-11-28,20:00,Champions Lg,Group stage,Tue,Away,,,,eng Manchester City,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,RB Leipzig
19,2023-12-02,,Bundesliga,Matchweek 13,Sat,Home,,,,Heidenheim,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,RB Leipzig
20,2023-12-09,,Bundesliga,Matchweek 14,Sat,Away,,,,Dortmund,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,RB Leipzig
21,2023-12-13,18:45,Champions Lg,Group stage,Wed,Home,,,,ch Young Boys,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,RB Leipzig
22,2023-12-16,,Bundesliga,Matchweek 15,Sat,Home,,,,Hoffenheim,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,RB Leipzig
23,2023-12-20,,Bundesliga,Matchweek 16,Wed,Away,,,,Werder Bremen,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,RB Leipzig
24,2024-01-13,,Bundesliga,Matchweek 17,Sat,Home,,,,Eint Frankfurt,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,RB Leipzig
25,2024-01-20,,Bundesliga,Matchweek 18,Sat,Home,,,,Leverkusen,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,RB Leipzig
26,2024-01-27,,Bundesliga,Matchweek 19,Sat,Away,,,,Stuttgart,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,RB Leipzig
27,2024-02-03,,Bundesliga,Matchweek 20,Sat,Home,,,,Union Berlin,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,RB Leipzig
28,2024-02-10,,Bundesliga,Matchweek 21,Sat,Away,,,,Augsburg,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,RB Leipzig
