,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,dist,fk,g-xg,g/sh,g/sot,gls,pk,pkatt,sh,sot,sot%,np:g-xg,npxg,npxg/sh,year,team
0,2023-08-21,20:45,Serie A,Matchweek 1,Mon,Away,W,2.0,0.0,Bologna,0.9,1.0,47.0,,Davide Calabria,4-3-3,Luca Pairetto,Match Report,,15.7,0.0,1.1,0.22,0.4,2.0,0.0,0.0,9.0,5.0,55.6,1.1,0.9,0.1,2023,Milan
1,2023-08-26,20:45,Serie A,Matchweek 2,Sat,Home,W,4.0,1.0,Torino,3.0,0.5,59.0,,Davide Calabria,4-3-3,Maurizio Mariani,Match Report,,20.7,0.0,1.0,0.13,0.4,4.0,2.0,2.0,15.0,5.0,33.3,0.5,1.5,0.1,2023,Milan
2,2023-09-01,20:45,Serie A,Matchweek 3,Fri,Away,,,,Roma,,,,,,,,Head-to-Head,,18.8,0.0,2.1,0.17,0.4,6.0,2.0,2.0,24.0,10.0,41.7,1.6,2.4,0.1,2023,Milan
3,2023-09-16,18:00,Serie A,Matchweek 4,Sat,Away,,,,Inter,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
4,2023-09-24,,Serie A,Matchweek 5,Sun,Home,,,,Hellas Verona,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
5,2023-09-27,,Serie A,Matchweek 6,Wed,Away,,,,Cagliari,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
6,2023-10-01,,Serie A,Matchweek 7,Sun,Home,,,,Lazio,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
7,2023-10-08,,Serie A,Matchweek 8,Sun,Away,,,,Genoa,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
8,2023-10-22,,Serie A,Matchweek 9,Sun,Home,,,,Juventus,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
9,2023-10-29,,Serie A,Matchweek 10,Sun,Away,,,,Napoli,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
10,2023-11-05,,Serie A,Matchweek 11,Sun,Home,,,,Udinese,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
11,2023-11-12,,Serie A,Matchweek 12,Sun,Away,,,,Lecce,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
12,2023-11-26,,Serie A,Matchweek 13,Sun,Home,,,,Fiorentina,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
13,2023-12-03,,Serie A,Matchweek 14,Sun,Home,,,,Frosinone,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
14,2023-12-10,,Serie A,Matchweek 15,Sun,Away,,,,Atalanta,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
15,2023-12-17,,Serie A,Matchweek 16,Sun,Home,,,,Monza,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
16,2023-12-23,,Serie A,Matchweek 17,Sat,Away,,,,Salernitana,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
17,2023-12-30,,Serie A,Matchweek 18,Sat,Home,,,,Sassuolo,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
18,2024-01-07,,Serie A,Matchweek 19,Sun,Away,,,,Empoli,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
19,2024-01-14,,Serie A,Matchweek 20,Sun,Home,,,,Roma,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
20,2024-01-21,,Serie A,Matchweek 21,Sun,Away,,,,Udinese,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
21,2024-01-28,,Serie A,Matchweek 22,Sun,Home,,,,Bologna,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
22,2024-02-04,,Serie A,Matchweek 23,Sun,Away,,,,Frosinone,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
23,2024-02-11,,Serie A,Matchweek 24,Sun,Home,,,,Napoli,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
24,2024-02-18,,Serie A,Matchweek 25,Sun,Away,,,,Monza,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
25,2024-02-25,,Serie A,Matchweek 26,Sun,Home,,,,Atalanta,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
26,2024-03-03,,Serie A,Matchweek 27,Sun,Away,,,,Lazio,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
27,2024-03-10,,Serie A,Matchweek 28,Sun,Home,,,,Empoli,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
28,2024-03-17,,Serie A,Matchweek 29,Sun,Away,,,,Hellas Verona,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
29,2024-03-30,,Serie A,Matchweek 30,Sat,Away,,,,Fiorentina,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
30,2024-04-07,,Serie A,Matchweek 31,Sun,Home,,,,Lecce,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
31,2024-04-14,,Serie A,Matchweek 32,Sun,Away,,,,Sassuolo,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
32,2024-04-21,,Serie A,Matchweek 33,Sun,Home,,,,Inter,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
33,2024-04-28,,Serie A,Matchweek 34,Sun,Away,,,,Juventus,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
34,2024-05-05,,Serie A,Matchweek 35,Sun,Home,,,,Genoa,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
35,2024-05-12,,Serie A,Matchweek 36,Sun,Home,,,,Cagliari,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
36,2024-05-19,,Serie A,Matchweek 37,Sun,Away,,,,Torino,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
37,2024-05-26,,Serie A,Matchweek 38,Sun,Home,,,,Salernitana,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Milan
0,2023-08-19,18:30,Serie A,Matchweek 1,Sat,Away,W,3.0,1.0,Frosinone,1.5,0.9,52.0,,Giovanni Di Lorenzo,4-3-3,Matteo Marcenaro,Match Report,,18.4,0.0,1.5,0.16,0.38,3.0,0.0,0.0,19.0,8.0,42.1,1.5,1.5,0.08,2023,Napoli
1,2023-08-27,20:45,Serie A,Matchweek 2,Sun,Home,W,2.0,0.0,Sassuolo,3.5,0.2,67.0,,Giovanni Di Lorenzo,4-3-3,Antonio Giua,Match Report,,15.5,0.0,-1.5,0.04,0.25,2.0,1.0,2.0,23.0,4.0,17.4,-0.9,1.9,0.09,2023,Napoli
2,2023-09-02,20:45,Serie A,Matchweek 3,Sat,Home,,,,Lazio,,,,,,,,Head-to-Head,,16.8,0.0,0.0,0.1,0.33,5.0,1.0,2.0,42.0,12.0,28.6,0.6,3.4,0.08,2023,Napoli
3,2023-09-16,20:45,Serie A,Matchweek 4,Sat,Away,,,,Genoa,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
4,2023-09-24,,Serie A,Matchweek 5,Sun,Away,,,,Bologna,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
5,2023-09-27,,Serie A,Matchweek 6,Wed,Home,,,,Udinese,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
6,2023-10-01,,Serie A,Matchweek 7,Sun,Away,,,,Lecce,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
7,2023-10-08,,Serie A,Matchweek 8,Sun,Home,,,,Fiorentina,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
8,2023-10-22,,Serie A,Matchweek 9,Sun,Away,,,,Hellas Verona,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
9,2023-10-29,,Serie A,Matchweek 10,Sun,Home,,,,Milan,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
10,2023-11-05,,Serie A,Matchweek 11,Sun,Away,,,,Salernitana,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
11,2023-11-12,,Serie A,Matchweek 12,Sun,Home,,,,Empoli,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
12,2023-11-26,,Serie A,Matchweek 13,Sun,Away,,,,Atalanta,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
13,2023-12-03,,Serie A,Matchweek 14,Sun,Home,,,,Inter,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
14,2023-12-10,,Serie A,Matchweek 15,Sun,Away,,,,Juventus,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
15,2023-12-17,,Serie A,Matchweek 16,Sun,Home,,,,Cagliari,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
16,2023-12-23,,Serie A,Matchweek 17,Sat,Away,,,,Roma,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
17,2023-12-30,,Serie A,Matchweek 18,Sat,Home,,,,Monza,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
18,2024-01-07,,Serie A,Matchweek 19,Sun,Away,,,,Torino,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
19,2024-01-14,,Serie A,Matchweek 20,Sun,Home,,,,Salernitana,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
20,2024-01-21,,Serie A,Matchweek 21,Sun,Away,,,,Sassuolo,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
21,2024-01-28,,Serie A,Matchweek 22,Sun,Away,,,,Lazio,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
22,2024-02-04,,Serie A,Matchweek 23,Sun,Home,,,,Hellas Verona,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
23,2024-02-11,,Serie A,Matchweek 24,Sun,Away,,,,Milan,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
24,2024-02-18,,Serie A,Matchweek 25,Sun,Home,,,,Genoa,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
25,2024-02-25,,Serie A,Matchweek 26,Sun,Away,,,,Cagliari,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
26,2024-03-03,,Serie A,Matchweek 27,Sun,Home,,,,Juventus,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
27,2024-03-10,,Serie A,Matchweek 28,Sun,Home,,,,Torino,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
28,2024-03-17,,Serie A,Matchweek 29,Sun,Away,,,,Inter,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
29,2024-03-30,,Serie A,Matchweek 30,Sat,Home,,,,Atalanta,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
30,2024-04-07,,Serie A,Matchweek 31,Sun,Away,,,,Monza,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
31,2024-04-14,,Serie A,Matchweek 32,Sun,Home,,,,Frosinone,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
32,2024-04-21,,Serie A,Matchweek 33,Sun,Away,,,,Empoli,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
33,2024-04-28,,Serie A,Matchweek 34,Sun,Home,,,,Roma,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
34,2024-05-05,,Serie A,Matchweek 35,Sun,Away,,,,Udinese,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
35,2024-05-12,,Serie A,Matchweek 36,Sun,Home,,,,Bologna,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
36,2024-05-19,,Serie A,Matchweek 37,Sun,Away,,,,Fiorentina,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
37,2024-05-26,,Serie A,Matchweek 38,Sun,Home,,,,Lecce,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Napoli
0,2023-08-19,20:45,Serie A,Matchweek 1,Sat,Home,W,2.0,0.0,Monza,2.7,0.8,47.0,,Lautaro Martínez,3-5-2,Andrea Colombo,Match Report,,17.2,1.0,-0.7,0.09,0.67,2.0,0.0,0.0,22.0,3.0,13.6,-0.7,2.7,0.12,2023,Internazionale
1,2023-08-28,20:45,Serie A,Matchweek 2,Mon,Away,W,2.0,0.0,Cagliari,0.9,0.6,67.0,,Lautaro Martínez,3-5-2,Michael Fabbri,Match Report,,15.9,0.0,1.1,0.12,0.67,2.0,0.0,0.0,17.0,3.0,17.6,1.1,0.9,0.05,2023,Internazionale
2,2023-09-03,18:30,Serie A,Matchweek 3,Sun,Home,,,,Fiorentina,,,,,,,,Head-to-Head,,16.6,1.0,0.4,0.1,0.67,4.0,0.0,0.0,39.0,6.0,15.4,0.4,3.6,0.09,2023,Internazionale
3,2023-09-16,18:00,Serie A,Matchweek 4,Sat,Home,,,,Milan,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
4,2023-09-24,,Serie A,Matchweek 5,Sun,Away,,,,Empoli,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
5,2023-09-27,,Serie A,Matchweek 6,Wed,Home,,,,Sassuolo,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
6,2023-10-01,,Serie A,Matchweek 7,Sun,Away,,,,Salernitana,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
7,2023-10-08,,Serie A,Matchweek 8,Sun,Home,,,,Bologna,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
8,2023-10-22,,Serie A,Matchweek 9,Sun,Away,,,,Torino,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
9,2023-10-29,,Serie A,Matchweek 10,Sun,Home,,,,Roma,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
10,2023-11-05,,Serie A,Matchweek 11,Sun,Away,,,,Atalanta,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
11,2023-11-12,,Serie A,Matchweek 12,Sun,Home,,,,Frosinone,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
12,2023-11-26,,Serie A,Matchweek 13,Sun,Away,,,,Juventus,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
13,2023-12-03,,Serie A,Matchweek 14,Sun,Away,,,,Napoli,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
14,2023-12-10,,Serie A,Matchweek 15,Sun,Home,,,,Udinese,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
15,2023-12-17,,Serie A,Matchweek 16,Sun,Away,,,,Lazio,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
16,2023-12-23,,Serie A,Matchweek 17,Sat,Home,,,,Lecce,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
17,2023-12-30,,Serie A,Matchweek 18,Sat,Away,,,,Genoa,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
18,2024-01-07,,Serie A,Matchweek 19,Sun,Home,,,,Hellas Verona,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
19,2024-01-14,,Serie A,Matchweek 20,Sun,Away,,,,Monza,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
20,2024-01-21,,Serie A,Matchweek 21,Sun,Home,,,,Atalanta,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
21,2024-01-28,,Serie A,Matchweek 22,Sun,Away,,,,Fiorentina,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
22,2024-02-04,,Serie A,Matchweek 23,Sun,Home,,,,Juventus,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
23,2024-02-11,,Serie A,Matchweek 24,Sun,Away,,,,Roma,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
24,2024-02-18,,Serie A,Matchweek 25,Sun,Home,,,,Salernitana,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
25,2024-02-25,,Serie A,Matchweek 26,Sun,Away,,,,Lecce,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
26,2024-03-03,,Serie A,Matchweek 27,Sun,Home,,,,Genoa,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
27,2024-03-10,,Serie A,Matchweek 28,Sun,Away,,,,Bologna,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
28,2024-03-17,,Serie A,Matchweek 29,Sun,Home,,,,Napoli,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
29,2024-03-30,,Serie A,Matchweek 30,Sat,Home,,,,Empoli,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
30,2024-04-07,,Serie A,Matchweek 31,Sun,Away,,,,Udinese,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
31,2024-04-14,,Serie A,Matchweek 32,Sun,Home,,,,Cagliari,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
32,2024-04-21,,Serie A,Matchweek 33,Sun,Away,,,,Milan,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
33,2024-04-28,,Serie A,Matchweek 34,Sun,Home,,,,Torino,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
34,2024-05-05,,Serie A,Matchweek 35,Sun,Away,,,,Sassuolo,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
35,2024-05-12,,Serie A,Matchweek 36,Sun,Away,,,,Frosinone,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
36,2024-05-19,,Serie A,Matchweek 37,Sun,Home,,,,Lazio,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
37,2024-05-26,,Serie A,Matchweek 38,Sun,Away,,,,Hellas Verona,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Internazionale
0,2023-08-12,21:00,Coppa Italia,First round,Sat,Home,W,3.0,1.0,Ascoli,,,55.0,,Paweł Dawidowicz,3-4-3,Marco Piccinini,Match Report,,,,,0.13,0.25,3.0,1.0,1.0,16.0,8.0,50.0,,,,2023,Hellas Verona
1,2023-08-19,18:30,Serie A,Matchweek 1,Sat,Away,W,1.0,0.0,Empoli,0.5,0.7,52.0,,Paweł Dawidowicz,3-4-3,Luca Massimi,Match Report,,18.2,0.0,0.5,0.1,0.25,1.0,0.0,0.0,10.0,4.0,40.0,0.5,0.5,0.05,2023,Hellas Verona
2,2023-08-26,20:45,Serie A,Matchweek 2,Sat,Home,W,2.0,1.0,Roma,0.7,1.5,29.0,,Paweł Dawidowicz,3-4-3,Daniele Doveri,Match Report,,15.9,0.0,1.3,0.4,0.67,2.0,0.0,0.0,5.0,3.0,60.0,1.3,0.7,0.15,2023,Hellas Verona
3,2023-09-01,18:30,Serie A,Matchweek 3,Fri,Away,,,,Sassuolo,,,,,,,,Head-to-Head,,17.4,0.0,4.7,0.16,0.33,6.0,1.0,1.0,31.0,15.0,48.4,3.7,1.3,0.08,2023,Hellas Verona
4,2023-09-18,20:45,Serie A,Matchweek 4,Mon,Home,,,,Bologna,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
5,2023-09-24,,Serie A,Matchweek 5,Sun,Away,,,,Milan,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
6,2023-09-27,,Serie A,Matchweek 6,Wed,Home,,,,Atalanta,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
7,2023-10-01,,Serie A,Matchweek 7,Sun,Away,,,,Torino,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
8,2023-10-08,,Serie A,Matchweek 8,Sun,Away,,,,Frosinone,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
9,2023-10-22,,Serie A,Matchweek 9,Sun,Home,,,,Napoli,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
10,2023-10-29,,Serie A,Matchweek 10,Sun,Away,,,,Juventus,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
11,2023-11-01,,Coppa Italia,Second round,Wed,Away,,,,Bologna,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
12,2023-11-05,,Serie A,Matchweek 11,Sun,Home,,,,Monza,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
13,2023-11-12,,Serie A,Matchweek 12,Sun,Away,,,,Genoa,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
14,2023-11-26,,Serie A,Matchweek 13,Sun,Home,,,,Lecce,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
15,2023-12-03,,Serie A,Matchweek 14,Sun,Away,,,,Udinese,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
16,2023-12-10,,Serie A,Matchweek 15,Sun,Home,,,,Lazio,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
17,2023-12-17,,Serie A,Matchweek 16,Sun,Away,,,,Fiorentina,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
18,2023-12-23,,Serie A,Matchweek 17,Sat,Home,,,,Cagliari,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
19,2023-12-30,,Serie A,Matchweek 18,Sat,Home,,,,Salernitana,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
20,2024-01-07,,Serie A,Matchweek 19,Sun,Away,,,,Inter,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
21,2024-01-14,,Serie A,Matchweek 20,Sun,Home,,,,Empoli,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
22,2024-01-21,,Serie A,Matchweek 21,Sun,Away,,,,Roma,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
23,2024-01-28,,Serie A,Matchweek 22,Sun,Home,,,,Frosinone,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
24,2024-02-04,,Serie A,Matchweek 23,Sun,Away,,,,Napoli,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
25,2024-02-11,,Serie A,Matchweek 24,Sun,Away,,,,Monza,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
26,2024-02-18,,Serie A,Matchweek 25,Sun,Home,,,,Juventus,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
27,2024-02-25,,Serie A,Matchweek 26,Sun,Away,,,,Bologna,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
28,2024-03-03,,Serie A,Matchweek 27,Sun,Home,,,,Sassuolo,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
29,2024-03-10,,Serie A,Matchweek 28,Sun,Away,,,,Lecce,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
30,2024-03-17,,Serie A,Matchweek 29,Sun,Home,,,,Milan,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
31,2024-03-30,,Serie A,Matchweek 30,Sat,Away,,,,Cagliari,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
32,2024-04-07,,Serie A,Matchweek 31,Sun,Home,,,,Genoa,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
33,2024-04-14,,Serie A,Matchweek 32,Sun,Away,,,,Atalanta,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
34,2024-04-21,,Serie A,Matchweek 33,Sun,Home,,,,Udinese,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
35,2024-04-28,,Serie A,Matchweek 34,Sun,Away,,,,Lazio,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
36,2024-05-05,,Serie A,Matchweek 35,Sun,Home,,,,Fiorentina,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
37,2024-05-12,,Serie A,Matchweek 36,Sun,Home,,,,Torino,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
38,2024-05-19,,Serie A,Matchweek 37,Sun,Away,,,,Salernitana,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
39,2024-05-26,,Serie A,Matchweek 38,Sun,Home,,,,Inter,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Hellas Verona
0,2023-08-19,20:45,Serie A,Matchweek 1,Sat,Away,W,4.0,1.0,Genoa,1.0,0.2,68.0,,Cristiano Biraghi,4-2-3-1,Giovanni Ayroldi,Match Report,,18.6,0.0,3.0,0.44,0.8,4.0,0.0,0.0,9.0,5.0,55.6,3.0,1.0,0.11,2023,Fiorentina
1,2023-08-24,19:00,Conf Lg,Play-off round,Thu,Away,L,0.0,1.0,at Rapid Wien,,,,23000.0,Cristiano Biraghi,4-3-3,Igor Pajač,Match Report,Leg 1 of 2,,,,,,0.0,0.0,0.0,,,,,,,2023,Fiorentina
2,2023-08-27,18:30,Serie A,Matchweek 2,Sun,Home,D,2.0,2.0,Lecce,1.3,0.3,59.0,,Giacomo Bonaventura,4-2-3-1,Maria Sole Ferrieri Caputi,Match Report,,13.3,1.0,0.7,0.2,0.5,2.0,0.0,0.0,10.0,4.0,40.0,0.7,1.3,0.13,2023,Fiorentina
3,2023-08-31,20:00,Conf Lg,Play-off round,Thu,Home,,,,at Rapid Wien,,,,,,,,Head-to-Head,Leg 2 of 2; Rapid Wien 1:0 Fiorentina,15.8,1.0,3.7,0.32,0.67,6.0,0.0,0.0,19.0,9.0,47.4,3.7,2.3,0.12,2023,Fiorentina
4,2023-09-03,18:30,Serie A,Matchweek 3,Sun,Away,,,,Inter,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Fiorentina
5,2023-09-17,18:00,Serie A,Matchweek 4,Sun,Home,,,,Atalanta,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Fiorentina
6,2023-09-24,,Serie A,Matchweek 5,Sun,Away,,,,Udinese,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Fiorentina
7,2023-09-27,,Serie A,Matchweek 6,Wed,Away,,,,Frosinone,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Fiorentina
8,2023-10-01,,Serie A,Matchweek 7,Sun,Home,,,,Cagliari,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Fiorentina
9,2023-10-08,,Serie A,Matchweek 8,Sun,Away,,,,Napoli,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Fiorentina
