,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,dist,fk,g-xg,g/sh,g/sot,gls,pk,pkatt,sh,sot,sot%,np:g-xg,npxg,npxg/sh,year,team
24,2023-08-05,16:00,Série A,Matchweek 18,Sat,Away,D,1,1,Santos,0.2,1.1,36.0,,Thiago Heleno,4-2-3-1,André Luiz Skettino Policarpo Bento,Match Report,,16.7,0.0,0.8,0.33,0.5,1.0,0.0,0.0,3.0,2.0,66.7,0.8,0.2,0.05,2023,Athletico Paranaense
25,2023-08-08,21:00,Libertadores,Round of 16,Tue,Home,W,2 (4),0 (5),bo Bolívar,1.5,0.7,64.0,31972.0,Thiago Heleno,4-2-3-1,Kevin Ortega,Match Report,Leg 2 of 2; Bolívar won; Bolívar won on penalty kicks following extra time,19.8,1.0,0.5,0.06,0.5,2.0,1.0,1.0,17.0,2.0,11.8,0.3,0.7,0.04,2023,Athletico Paranaense
26,2023-08-15,20:00,Série A,Matchweek 19,Tue,Home,W,2,0,Cuiabá,0.8,1.1,54.0,18444.0,Thiago Heleno,4-2-3-1,Arthur Gomes Rabelo,Match Report,,18.3,1.0,1.2,0.17,0.33,2.0,0.0,0.0,12.0,6.0,50.0,1.2,0.8,0.07,2023,Athletico Paranaense
27,2023-08-21,20:00,Série A,Matchweek 20,Mon,Away,D,1,1,Goiás,1.0,1.0,53.0,8325.0,Fernandinho,3-4-3,Marcelo de Lima Henrique,Match Report,,20.0,0.0,0.0,0.07,0.2,1.0,0.0,0.0,14.0,5.0,35.7,0.0,1.0,0.09,2023,Athletico Paranaense
28,2023-08-27,18:30,Série A,Matchweek 21,Sun,Home,D,2,2,Fluminense,0.8,3.0,29.0,23630.0,Thiago Heleno,4-2-3-1,Raphael Claus,Match Report,,19.6,0.0,1.2,0.2,0.5,2.0,0.0,0.0,10.0,4.0,40.0,1.2,0.8,0.08,2023,Athletico Paranaense
29,2023-09-02,16:00,Série A,Matchweek 22,Sat,Home,,,,Atlético Mineiro,,,,,,,,Head-to-Head,,19.3,20.0,3.8,0.1,0.32,43.0,5.0,5.0,374.0,120.0,32.1,2.5,35.5,0.1,2023,Athletico Paranaense
30,2023-09-13,21:30,Série A,Matchweek 23,Wed,Away,,,,Flamengo,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Athletico Paranaense
31,2023-09-21,19:30,Série A,Matchweek 24,Thu,Home,,,,Internacional,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Athletico Paranaense
32,2023-09-30,,Série A,Matchweek 25,Sat,Away,,,,Coritiba,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Athletico Paranaense
33,2023-10-07,,Série A,Matchweek 26,Sat,Home,,,,Bragantino,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Athletico Paranaense
34,2023-10-18,,Série A,Matchweek 27,Wed,Away,,,,Grêmio,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Athletico Paranaense
35,2023-10-21,,Série A,Matchweek 28,Sat,Away,,,,Botafogo (RJ),,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Athletico Paranaense
36,2023-10-25,,Série A,Matchweek 29,Wed,Home,,,,América (MG),,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Athletico Paranaense
37,2023-10-28,,Série A,Matchweek 30,Sat,Home,,,,São Paulo,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Athletico Paranaense
38,2023-11-01,,Série A,Matchweek 31,Wed,Away,,,,Corinthians,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Athletico Paranaense
39,2023-11-04,,Série A,Matchweek 32,Sat,Away,,,,Palmeiras,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Athletico Paranaense
40,2023-11-08,,Série A,Matchweek 33,Wed,Home,,,,Fortaleza,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Athletico Paranaense
41,2023-11-11,,Série A,Matchweek 34,Sat,Away,,,,Bahia,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Athletico Paranaense
42,2023-11-22,,Série A,Matchweek 35,Wed,Home,,,,Vasco da Gama,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Athletico Paranaense
43,2023-11-25,,Série A,Matchweek 36,Sat,Away,,,,Cruzeiro,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Athletico Paranaense
44,2023-11-29,,Série A,Matchweek 37,Wed,Home,,,,Santos,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Athletico Paranaense
45,2023-12-03,,Série A,Matchweek 38,Sun,Away,,,,Cuiabá,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Athletico Paranaense
0,2023-02-23,21:00,Libertadores,Second qualifying stage,Thu,Away,D,0.0,0.0,uy Maldonado,1.0,0.6,54.0,,,4-4-1-1,Carlos Betancur,Match Report,Leg 1 of 2,15.7,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,15.4,-1.0,1.0,0.08,2023,Fortaleza
1,2023-03-02,21:00,Libertadores,Second qualifying stage,Thu,Home,W,4.0,0.0,uy Maldonado,2.3,0.1,61.0,52502.0,Guilherme Tinga,4-4-1-1,Jesús Valenzuela,Match Report,Leg 2 of 2; Fortaleza won,20.4,0.0,1.7,0.15,0.4,4.0,0.0,0.0,27.0,10.0,37.0,1.7,2.3,0.09,2023,Fortaleza
2,2023-03-09,19:00,Libertadores,Third qualifying stage,Thu,Home,L,0.0,1.0,py Cerro Porteño,2.2,0.8,57.0,,Guilherme Tinga,4-4-1-1,Facundo Tello,Match Report,Leg 1 of 2,18.1,0.0,-2.2,0.0,0.0,0.0,0.0,1.0,18.0,7.0,38.9,-1.4,1.4,0.08,2023,Fortaleza
3,2023-03-16,19:00,Libertadores,Third qualifying stage,Thu,Away,L,1.0,2.0,py Cerro Porteño,1.8,0.9,43.0,,Titi,3-4-3,Jesús Valenzuela,Match Report,Leg 2 of 2; Cerro Porteño won,20.4,1.0,-0.8,0.06,0.2,1.0,0.0,0.0,16.0,5.0,31.3,-0.8,1.8,0.11,2023,Fortaleza
4,2023-04-05,19:00,Sudamericana,Group stage,Wed,Home,W,4.0,0.0,cl Palestino,,,41.0,,Titi,4-2-3-1,Jhon Hinestroza,Match Report,,,,,0.17,0.5,4.0,0.0,0.0,23.0,8.0,34.8,,,,2023,Fortaleza
5,2023-04-15,18:30,Série A,Matchweek 1,Sat,Home,D,1.0,1.0,Internacional,1.5,0.9,48.0,30191.0,Guilherme Tinga,4-2-2-2,Edina Alves Batista,Match Report,,20.5,2.0,-0.5,0.04,0.17,1.0,0.0,0.0,24.0,6.0,25.0,-0.5,1.5,0.06,2023,Fortaleza
6,2023-04-20,19:00,Sudamericana,Group stage,Thu,Away,W,2.0,0.0,ar San Lorenzo,,,42.0,,Guilherme Tinga,4-2-3-1,Esteban Ostojich,Match Report,,,,,0.2,0.5,1.0,0.0,0.0,5.0,2.0,40.0,,,,2023,Fortaleza
7,2023-04-23,18:30,Série A,Matchweek 2,Sun,Away,W,3.0,0.0,Coritiba,2.6,0.7,42.0,24423.0,Guilherme Tinga,4-4-2,Wilton Sampaio,Match Report,,13.3,1.0,0.4,0.19,0.33,3.0,0.0,0.0,16.0,9.0,56.3,0.4,2.6,0.18,2023,Fortaleza
8,2023-04-29,16:30,Série A,Matchweek 3,Sat,Home,W,4.0,2.0,Fluminense,5.3,1.5,31.0,39943.0,Guilherme Tinga,4-4-2,Raphael Claus,Match Report,,14.7,2.0,-1.3,0.2,0.24,4.0,0.0,0.0,20.0,17.0,85.0,-1.3,5.3,0.27,2023,Fortaleza
9,2023-05-04,21:00,Sudamericana,Group stage,Thu,Home,W,6.0,1.0,ve Estud Mérida,,,65.0,28534.0,Guilherme Tinga,4-2-3-1,Jhon Hinestroza,Match Report,,,,,0.19,0.36,6.0,2.0,2.0,21.0,11.0,52.4,,,,2023,Fortaleza
10,2023-05-08,20:00,Série A,Matchweek 4,Mon,Away,D,1.0,1.0,Corinthians,0.8,1.5,51.0,36512.0,Guilherme Tinga,4-2-3-1,Ramon Abatti Abel,Match Report,,23.1,0.0,0.2,0.06,0.5,1.0,0.0,0.0,16.0,2.0,12.5,0.2,0.8,0.05,2023,Fortaleza
11,2023-05-11,20:00,Série A,Matchweek 5,Thu,Home,D,0.0,0.0,São Paulo,0.8,0.8,44.0,37775.0,Guilherme Tinga,4-4-2,Paulo Cesar Zanovelli da Silva,Match Report,,16.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,16.0,2.0,12.5,-0.8,0.8,0.05,2023,Fortaleza
12,2023-05-14,16:00,Série A,Matchweek 6,Sun,Away,D,0.0,0.0,Grêmio,0.6,0.8,43.0,17396.0,Titi,4-2-3-1,Bruno Mota Correia,Match Report,,20.4,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,14.0,4.0,28.6,-0.6,0.6,0.05,2023,Fortaleza
13,2023-05-20,18:30,Série A,Matchweek 7,Sat,Away,L,1.0,2.0,América (MG),1.2,0.8,72.0,2488.0,Guilherme Tinga,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,20.5,1.0,-0.2,0.06,0.2,1.0,0.0,0.0,16.0,5.0,31.3,-0.2,1.2,0.07,2023,Fortaleza
14,2023-05-24,19:00,Sudamericana,Group stage,Wed,Home,W,3.0,2.0,ar San Lorenzo,,,60.0,,Guilherme Tinga,4-4-2,Gustavo Tejera,Match Report,,,,,0.09,0.25,2.0,1.0,1.0,11.0,4.0,36.4,,,,2023,Fortaleza
15,2023-05-27,16:00,Série A,Matchweek 8,Sat,Home,W,2.0,0.0,Vasco da Gama,1.5,0.7,49.0,37625.0,Guilherme Tinga,4-4-2,Edina Alves Batista,Match Report,,16.5,1.0,0.5,0.14,0.33,2.0,0.0,0.0,14.0,6.0,42.9,0.5,1.5,0.11,2023,Fortaleza
16,2023-06-03,16:00,Série A,Matchweek 9,Sat,Home,D,0.0,0.0,Bahia,0.6,0.3,55.0,38338.0,Guilherme Tinga,4-2-3-1,João Vitor Gobi,Match Report,,17.4,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,11.0,2.0,18.2,-0.6,0.6,0.06,2023,Fortaleza
17,2023-06-06,18:00,Sudamericana,Group stage,Tue,Away,L,0.0,1.0,ve Estud Mérida,,,62.0,,Titi,4-4-2,Jhon Hinestroza,Match Report,,,,,0.0,0.0,0.0,0.0,1.0,13.0,2.0,15.4,,,,2023,Fortaleza
18,2023-06-10,21:00,Série A,Matchweek 10,Sat,Away,L,0.0,2.0,Botafogo (RJ),0.4,3.7,46.0,19297.0,Guilherme Tinga,4-4-2,Wilton Sampaio,Match Report,,20.6,1.0,-0.4,0.0,0.0,0.0,0.0,0.0,8.0,3.0,37.5,-0.4,0.4,0.05,2023,Fortaleza
19,2023-06-21,19:00,Série A,Matchweek 11,Wed,Away,W,1.0,0.0,Cruzeiro,1.8,1.1,33.0,28494.0,Guilherme Tinga,4-4-2,Bruno Arleu de Araujo,Match Report,,15.8,2.0,-0.8,0.1,0.5,1.0,0.0,0.0,10.0,2.0,20.0,-0.8,1.8,0.18,2023,Fortaleza
20,2023-06-24,18:30,Série A,Matchweek 12,Sat,Home,W,2.0,1.0,Atlético Mineiro,0.8,1.0,42.0,27109.0,Guilherme Tinga,3-5-2,Leandro Pedro Vuaden,Match Report,,21.2,0.0,1.2,0.22,0.67,2.0,0.0,0.0,9.0,3.0,33.3,1.2,0.8,0.09,2023,Fortaleza
21,2023-06-27,18:00,Sudamericana,Group stage,Tue,Away,W,2.0,1.0,cl Palestino,,,41.0,871.0,Titi,3-5-2,Carlos Ortega,Match Report,,,,,0.4,1.0,2.0,0.0,0.0,5.0,2.0,40.0,,,,2023,Fortaleza
22,2023-07-01,18:30,Série A,Matchweek 13,Sat,Away,L,0.0,2.0,Flamengo,1.6,1.3,42.0,64853.0,Guilherme Tinga,5-3-2,Savio Pereira,Match Report,,21.7,0.0,-1.6,0.0,0.0,0.0,0.0,1.0,13.0,4.0,30.8,-0.8,0.8,0.06,2023,Fortaleza
23,2023-07-09,18:30,Série A,Matchweek 14,Sun,Home,W,1.0,0.0,Ath Paranaense,1.5,1.2,53.0,,Titi,3-4-1-2,André Luiz Skettino Policarpo Bento,Match Report,,20.0,1.0,-0.5,0.05,0.17,1.0,0.0,0.0,20.0,6.0,30.0,-0.5,1.5,0.08,2023,Fortaleza
24,2023-07-16,16:00,Série A,Matchweek 15,Sun,Home,L,0.0,1.0,Cuiabá,0.9,0.7,68.0,43048.0,Titi,3-4-1-2,Yuri Elino Ferreira da Cruz,Match Report,,19.3,2.0,-0.9,0.0,0.0,0.0,0.0,0.0,21.0,6.0,28.6,-0.9,0.9,0.04,2023,Fortaleza
25,2023-07-22,16:00,Série A,Matchweek 16,Sat,Away,L,1.0,3.0,Palmeiras,1.5,1.4,37.0,,Titi,4-1-4-1,Rafael Rodrigo Klein,Match Report,,27.0,2.0,-0.5,0.0,0.0,1.0,1.0,1.0,10.0,5.0,50.0,-0.7,0.7,0.07,2023,Fortaleza
26,2023-07-29,18:30,Série A,Matchweek 17,Sat,Home,L,0.0,3.0,Bragantino,1.0,2.1,47.0,,Titi,4-2-3-1,André Luiz Skettino Policarpo Bento,Match Report,,16.1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,20.0,-1.0,1.0,0.1,2023,Fortaleza
27,2023-08-01,18:00,Sudamericana,Round of 16,Tue,Away,W,1.0,0.0,py Libertad,,,43.0,8165.0,Guilherme Tinga,4-3-3,Alexis Herrera,Match Report,Leg 1 of 2,,,,0.2,0.5,1.0,0.0,0.0,5.0,2.0,40.0,,,,2023,Fortaleza
28,2023-08-05,18:30,Série A,Matchweek 18,Sat,Away,L,0.0,1.0,Goiás,0.7,0.9,63.0,,Titi,4-2-3-1,Leandro Pedro Vuaden,Match Report,,18.6,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,12.0,6.0,50.0,-0.7,0.7,0.06,2023,Fortaleza
29,2023-08-08,19:00,Sudamericana,Round of 16,Tue,Home,D,1.0,1.0,py Libertad,,,52.0,,Guilherme Tinga,4-3-3,Facundo Tello,Match Report,Leg 2 of 2; Fortaleza won,,,,0.08,0.33,1.0,0.0,0.0,13.0,3.0,23.1,,,,2023,Fortaleza
30,2023-08-13,18:30,Série A,Matchweek 19,Sun,Home,W,4.0,0.0,Santos,2.6,0.5,54.0,,Guilherme Tinga,4-3-3,Bruno Mota Correia,Match Report,,18.4,0.0,0.4,0.12,0.3,3.0,0.0,0.0,25.0,10.0,40.0,0.4,2.6,0.11,2023,Fortaleza
31,2023-08-19,16:00,Série A,Matchweek 20,Sat,Away,W,1.0,0.0,Internacional,1.1,1.0,25.0,,Guilherme Tinga,4-2-3-1,Yuri Elino Ferreira da Cruz,Match Report,,24.4,0.0,-0.1,0.0,0.0,1.0,1.0,1.0,7.0,1.0,14.3,-0.3,0.3,0.04,2023,Fortaleza
32,2023-08-24,19:00,Sudamericana,Quarter-finals,Thu,Away,W,3.0,1.0,br América (MG),,,43.0,3301.0,Guilherme Tinga,4-2-3-1,Wilmar Roldán,Match Report,Leg 1 of 2,,,,0.23,1.0,3.0,0.0,0.0,13.0,3.0,23.1,,,,2023,Fortaleza
33,2023-08-27,18:30,Série A,Matchweek 21,Sun,Home,W,3.0,1.0,Coritiba,2.5,1.0,53.0,12467.0,Titi,4-2-3-1,Matheus Delgado Candançan,Match Report,,16.9,1.0,0.5,0.18,0.4,3.0,1.0,1.0,11.0,5.0,45.5,0.3,1.7,0.16,2023,Fortaleza
34,2023-08-31,19:00,Sudamericana,Quarter-finals,Thu,Home,,,,br América (MG),,,,,,,,Head-to-Head,Leg 2 of 2; América (MG) 1:3 Fortaleza,18.9,18.0,10.5,0.09,0.26,49.0,6.0,9.0,486.0,167.0,34.4,8.4,34.6,0.09,2023,Fortaleza
35,2023-09-03,16:00,Série A,Matchweek 22,Sun,Away,,,,Fluminense,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Fortaleza
36,2023-09-14,19:00,Série A,Matchweek 23,Thu,Home,,,,Corinthians,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Fortaleza
37,2023-09-20,21:30,Série A,Matchweek 24,Wed,Away,,,,São Paulo,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Fortaleza
38,2023-09-30,,Série A,Matchweek 25,Sat,Home,,,,Grêmio,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Fortaleza
39,2023-10-07,,Série A,Matchweek 26,Sat,Home,,,,América (MG),,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Fortaleza
40,2023-10-18,,Série A,Matchweek 27,Wed,Away,,,,Vasco da Gama,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Fortaleza
41,2023-10-21,,Série A,Matchweek 28,Sat,Away,,,,Bahia,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Fortaleza
42,2023-10-25,,Série A,Matchweek 29,Wed,Home,,,,Botafogo (RJ),,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Fortaleza
43,2023-10-28,,Série A,Matchweek 30,Sat,Home,,,,Cruzeiro,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Fortaleza
44,2023-11-01,,Série A,Matchweek 31,Wed,Away,,,,Atlético Mineiro,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Fortaleza
45,2023-11-04,,Série A,Matchweek 32,Sat,Home,,,,Flamengo,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Fortaleza
46,2023-11-08,,Série A,Matchweek 33,Wed,Away,,,,Ath Paranaense,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Fortaleza
47,2023-11-11,,Série A,Matchweek 34,Sat,Away,,,,Cuiabá,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Fortaleza
48,2023-11-22,,Série A,Matchweek 35,Wed,Home,,,,Palmeiras,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Fortaleza
49,2023-11-25,,Série A,Matchweek 36,Sat,Away,,,,Bragantino,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Fortaleza
50,2023-11-29,,Série A,Matchweek 37,Wed,Home,,,,Goiás,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Fortaleza
51,2023-12-03,,Série A,Matchweek 38,Sun,Away,,,,Santos,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Fortaleza
0,2023-02-22,20:30,Libertadores,Second qualifying stage,Wed,Away,D,0.0,0.0,ve Carabobo,1.2,0.5,79.0,,,4-1-2-1-2◆,Gery Vargas,Match Report,Leg 1 of 2,16.9,0.0,-1.2,0.0,0.0,0.0,0.0,0.0,20.0,3.0,15.0,-1.2,1.2,0.06,2023,Atletico Mineiro
1,2023-03-01,21:30,Libertadores,Second qualifying stage,Wed,Home,W,3.0,1.0,ve Carabobo,2.0,0.3,71.0,,Hulk,4-3-1-2,Diego Haro,Match Report,Leg 2 of 2; Atlético Mineiro won,19.2,0.0,1.0,0.25,0.43,3.0,0.0,1.0,12.0,7.0,58.3,1.8,1.2,0.11,2023,Atletico Mineiro
2,2023-03-08,19:30,Libertadores,Third qualifying stage,Wed,Away,D,1.0,1.0,co Millonarios,0.7,0.6,51.0,,Hulk,4-2-2-2,Piero Maza,Match Report,Leg 1 of 2,23.1,1.0,0.3,0.14,0.25,1.0,0.0,0.0,7.0,4.0,57.1,0.3,0.7,0.11,2023,Atletico Mineiro
3,2023-03-15,21:30,Libertadores,Third qualifying stage,Wed,Home,W,3.0,1.0,co Millonarios,1.5,0.7,60.0,,Hulk,4-1-3-2,Fernando Rapallini,Match Report,Leg 2 of 2; Atlético Mineiro won,21.3,1.0,1.5,0.2,0.75,3.0,0.0,0.0,15.0,4.0,26.7,1.5,1.5,0.1,2023,Atletico Mineiro
4,2023-04-06,19:00,Libertadores,Group stage,Thu,Home,L,0.0,1.0,py Libertad,1.2,0.3,73.0,,Éverson,4-3-1-2,Yael Falcón,Match Report,,16.0,0.0,-1.2,0.0,0.0,0.0,0.0,0.0,11.0,3.0,27.3,-1.2,1.2,0.11,2023,Atletico Mineiro
5,2023-04-15,21:00,Série A,Matchweek 1,Sat,Home,L,1.0,2.0,Vasco da Gama,1.5,1.5,74.0,34980.0,Hulk,4-3-3,Raphael Claus,Match Report,,18.7,3.0,-0.5,0.04,0.1,1.0,0.0,0.0,26.0,10.0,38.5,-0.5,1.5,0.06,2023,Atletico Mineiro
6,2023-04-18,21:00,Libertadores,Group stage,Tue,Away,L,1.0,2.0,br Ath Paranaense,2.2,1.1,64.0,,Hulk,4-3-3,Pablo Echavarría,Match Report,,19.5,4.0,-1.2,0.04,0.1,1.0,0.0,0.0,24.0,10.0,41.7,-1.2,2.2,0.09,2023,Atletico Mineiro
7,2023-04-23,16:00,Série A,Matchweek 2,Sun,Away,D,0.0,0.0,Santos,1.2,0.8,63.0,11233.0,Hulk,4-4-2,Braulio da Silva Machado,Match Report,,22.6,3.0,-1.2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,33.3,-1.2,1.2,0.1,2023,Atletico Mineiro
8,2023-04-29,21:00,Série A,Matchweek 3,Sat,Home,W,2.0,1.0,Ath Paranaense,2.0,0.6,59.0,15037.0,Hulk,4-4-2,Ramon Abatti Abel,Match Report,,19.1,2.0,0.0,0.13,0.33,2.0,0.0,0.0,16.0,6.0,37.5,0.0,2.0,0.13,2023,Atletico Mineiro
9,2023-05-03,21:30,Libertadores,Group stage,Wed,Home,W,2.0,0.0,pe Alianza Lima,4.2,0.0,65.0,17563.0,Hulk,4-2-2-2,Andrés Matonte,Match Report,,19.0,3.0,-2.2,0.07,0.29,2.0,0.0,1.0,30.0,7.0,23.3,-1.4,3.4,0.12,2023,Atletico Mineiro
10,2023-05-07,18:30,Série A,Matchweek 4,Sun,Away,L,0.0,2.0,Botafogo (RJ),0.5,2.0,61.0,18218.0,Hulk,4-2-2-2,Flavio Rodrigues de Souza,Match Report,,18.6,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,9.0,1.0,11.1,-0.5,0.5,0.06,2023,Atletico Mineiro
11,2023-05-10,19:00,Série A,Matchweek 5,Wed,Away,W,4.0,0.0,Cuiabá,2.8,0.2,53.0,12029.0,Hulk,4-2-2-2,Wilton Sampaio,Match Report,,19.6,0.0,1.2,0.43,0.5,4.0,1.0,1.0,7.0,6.0,85.7,1.0,2.0,0.28,2023,Atletico Mineiro
12,2023-05-13,21:00,Série A,Matchweek 6,Sat,Home,W,2.0,0.0,Internacional,2.0,0.3,54.0,36080.0,Mariano,4-2-2-2,Raphael Claus,Match Report,,15.5,0.0,0.0,0.14,0.5,2.0,0.0,0.0,14.0,4.0,28.6,0.0,2.0,0.14,2023,Atletico Mineiro
13,2023-05-20,18:30,Série A,Matchweek 7,Sat,Away,W,2.0,1.0,Coritiba,1.5,1.0,65.0,20047.0,Hulk,4-1-2-1-2◆,Rodrigo José Pereira de Lima,Match Report,,23.6,2.0,0.5,0.06,0.14,2.0,1.0,1.0,18.0,7.0,38.9,0.3,0.7,0.04,2023,Atletico Mineiro
14,2023-05-23,19:00,Libertadores,Group stage,Tue,Home,W,2.0,1.0,br Ath Paranaense,2.1,1.1,72.0,39683.0,Hulk,4-1-3-2,Wilmar Roldán,Match Report,,19.6,1.0,-0.1,0.13,0.29,2.0,0.0,0.0,16.0,7.0,43.8,-0.1,2.1,0.13,2023,Atletico Mineiro
15,2023-05-28,18:30,Série A,Matchweek 8,Sun,Home,D,1.0,1.0,Palmeiras,0.8,1.1,57.0,53236.0,Hulk,4-1-3-2,Braulio da Silva Machado,Match Report,,17.2,0.0,0.2,0.1,0.25,1.0,0.0,0.0,10.0,4.0,40.0,0.2,0.8,0.09,2023,Atletico Mineiro
16,2023-06-03,18:30,Série A,Matchweek 9,Sat,Away,W,1.0,0.0,Cruzeiro,0.6,1.8,36.0,34344.0,Hulk,4-2-3-1,Savio Pereira,Match Report,,21.4,2.0,0.4,0.14,0.33,1.0,0.0,0.0,7.0,3.0,42.9,0.4,0.6,0.09,2023,Atletico Mineiro
17,2023-06-06,19:00,Libertadores,Group stage,Tue,Away,W,1.0,0.0,pe Alianza Lima,1.9,0.3,56.0,23554.0,Hulk,3-1-4-2,Facundo Tello,Match Report,,15.3,0.0,-0.9,0.11,0.33,1.0,0.0,0.0,9.0,3.0,33.3,-0.9,1.9,0.21,2023,Atletico Mineiro
18,2023-06-10,18:30,Série A,Matchweek 10,Sat,Home,D,1.0,1.0,Bragantino,1.7,0.5,61.0,28786.0,Mariano,4-2-3-1,Rafael Rodrigo Klein,Match Report,,18.0,1.0,-0.7,0.06,0.17,1.0,0.0,0.0,16.0,6.0,37.5,-0.7,1.7,0.11,2023,Atletico Mineiro
19,2023-06-21,21:30,Série A,Matchweek 11,Wed,Away,D,1.0,1.0,Fluminense,1.4,0.4,51.0,7788.0,Hulk,4-3-3,Ramon Abatti Abel,Match Report,,19.1,1.0,-1.4,0.0,0.0,0.0,0.0,0.0,14.0,6.0,42.9,-1.4,1.4,0.1,2023,Atletico Mineiro
20,2023-06-24,18:30,Série A,Matchweek 12,Sat,Away,L,1.0,2.0,Fortaleza,1.0,0.8,58.0,27109.0,Hulk,4-3-3,Leandro Pedro Vuaden,Match Report,,24.9,1.0,0.0,0.06,0.25,1.0,0.0,0.0,18.0,4.0,22.2,0.0,1.0,0.06,2023,Atletico Mineiro
21,2023-06-27,18:00,Libertadores,Group stage,Tue,Away,D,1.0,1.0,py Libertad,0.8,1.1,48.0,,Hulk,4-3-3,Fernando Rapallini,Match Report,,16.6,1.0,0.2,0.14,0.5,1.0,0.0,0.0,7.0,2.0,28.6,0.2,0.8,0.12,2023,Atletico Mineiro
22,2023-07-02,16:00,Série A,Matchweek 13,Sun,Home,D,2.0,2.0,América (MG),1.3,2.6,47.0,34507.0,Hulk,4-3-3,Wilton Sampaio,Match Report,,19.7,2.0,0.7,0.17,0.4,2.0,0.0,0.0,12.0,5.0,41.7,0.7,1.3,0.11,2023,Atletico Mineiro
23,2023-07-08,18:30,Série A,Matchweek 14,Sat,Home,L,0.0,1.0,Corinthians,1.4,0.8,59.0,,Mariano,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,,19.9,0.0,-1.4,0.0,0.0,0.0,0.0,0.0,26.0,6.0,23.1,-1.4,1.4,0.06,2023,Atletico Mineiro
24,2023-07-17,20:00,Série A,Matchweek 15,Mon,Away,D,0.0,0.0,Goiás,0.2,1.5,61.0,,Guilherme Arana,4-2-3-1,Raphael Claus,Match Report,,21.7,2.0,-0.2,0.0,0.0,0.0,0.0,0.0,6.0,1.0,16.7,-0.2,0.2,0.04,2023,Atletico Mineiro
25,2023-07-22,21:00,Série A,Matchweek 16,Sat,Away,L,0.0,1.0,Grêmio,0.9,0.7,61.0,37085.0,Mariano,4-4-1-1,Luiz Flávio de Oliveira,Match Report,,18.3,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,17.0,3.0,17.6,-0.9,0.9,0.06,2023,Atletico Mineiro
26,2023-07-29,21:00,Série A,Matchweek 17,Sat,Home,L,1.0,2.0,Flamengo,0.9,1.8,40.0,,Igor Rabello,4-2-3-1,Flavio Rodrigues de Souza,Match Report,,24.4,2.0,0.1,0.05,0.2,1.0,0.0,0.0,20.0,5.0,25.0,0.1,0.9,0.04,2023,Atletico Mineiro
