,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,dist,fk,g-xg,g/sh,g/sot,gls,pk,pkatt,sh,sot,sot%,np:g-xg,npxg,npxg/sh,year,team
14,2022-08-20,18:00,Primera Div,Matchweek 15,Sat,Away,L,1.0,2.0,Colón,,,65.0,,Sebastián Prediger,4-2-3-1,Andrés Merlos,Match Report,,,,,0.06,0.11,1.0,0.0,0.0,18.0,9.0,50.0,,,,2022,Tigre
15,2022-08-27,20:30,Primera Div,Matchweek 16,Sat,Home,D,1.0,1.0,River Plate,,,48.0,,Sebastián Prediger,4-4-2,Patricio Loustau,Match Report,,,,,0.0,0.0,1.0,1.0,1.0,12.0,2.0,16.7,,,,2022,Tigre
16,2022-09-03,12:00,Primera Div,Matchweek 17,Sat,Away,W,2.0,1.0,Lanús,,,51.0,,Lucas Menossi,4-1-3-2,Jorge Baliño,Match Report,,,,,0.1,0.25,2.0,0.0,0.0,20.0,8.0,40.0,,,,2022,Tigre
17,2022-09-09,20:30,Primera Div,Matchweek 18,Fri,Home,D,1.0,1.0,CA Huracán,,,44.0,,Lucas Menossi,4-1-3-2,Facundo Tello,Match Report,,,,,0.07,0.33,1.0,0.0,0.0,14.0,3.0,21.4,,,,2022,Tigre
18,2022-09-13,19:00,Primera Div,Matchweek 19,Tue,Away,D,1.0,1.0,Godoy Cruz,,,47.0,,Lucas Menossi,4-2-3-1,Nazareno Arasa,Match Report,,,,,0.13,0.33,1.0,0.0,0.0,8.0,3.0,37.5,,,,2022,Tigre
19,2022-09-18,13:00,Primera Div,Matchweek 20,Sun,Home,W,2.0,0.0,Vélez Sarsf,,,44.0,,Gonzalo Marinelli,4-3-1-2,Hernán Mastrángelo,Match Report,,,,,0.13,0.4,2.0,0.0,0.0,16.0,5.0,31.3,,,,2022,Tigre
20,2022-09-25,15:30,Primera Div,Matchweek 21,Sun,Away,W,1.0,0.0,Gimnasia ELP,,,51.0,,Gonzalo Marinelli,4-3-3,Germán Delfino,Match Report,,,,,0.08,0.5,1.0,0.0,0.0,12.0,2.0,16.7,,,,2022,Tigre
21,2022-09-30,19:00,Primera Div,Matchweek 22,Fri,Home,W,3.0,0.0,Aldosivi,,,57.0,,Gonzalo Marinelli,4-3-3,Jorge Baliño,Match Report,,,,,0.14,0.33,3.0,0.0,0.0,22.0,9.0,40.9,,,,2022,Tigre
22,2022-10-04,19:00,Primera Div,Matchweek 23,Tue,Away,D,2.0,2.0,Sarmiento,,,58.0,,Gonzalo Marinelli,4-3-3,Fernando Espinoza,Match Report,,,,,0.09,0.4,2.0,0.0,0.0,22.0,5.0,22.7,,,,2022,Tigre
23,2022-10-09,13:00,Primera Div,Matchweek 24,Sun,Home,W,2.0,1.0,Independiente,,,47.0,,Sebastián Prediger,4-2-3-1,Fernando Echenique,Match Report,,,,,0.13,0.33,2.0,0.0,0.0,15.0,6.0,40.0,,,,2022,Tigre
24,2022-10-13,21:30,Primera Div,Matchweek 25,Thu,Away,W,2.0,0.0,Newell's OB,,,33.0,,Gonzalo Marinelli,4-2-3-1,Andrés Merlos,Match Report,,,,,0.13,0.33,2.0,1.0,1.0,8.0,3.0,37.5,,,,2022,Tigre
25,2022-10-18,21:30,Primera Div,Matchweek 26,Tue,Away,W,2.0,1.0,CC Córdoba,,,59.0,,Sebastián Prediger,4-2-3-1,Fernando Rapallini,Match Report,,,,,0.05,0.13,2.0,1.0,1.0,21.0,8.0,38.1,,,,2022,Tigre
26,2022-10-24,20:30,Primera Div,Matchweek 27,Mon,Home,L,1.0,4.0,Arsenal,,,63.0,,Martín Galmarini,4-2-3-1,Patricio Loustau,Match Report,,,,,0.06,0.08,1.0,0.0,0.0,18.0,12.0,66.7,,,,2022,Tigre
27,,,,,,,,,,,,,,,,,,,,,,,0.08,0.24,40.0,6.0,6.0,406.0,143.0,35.2,,,,2022,Tigre
0,2022-06-06,21:30,Primera Div,Matchweek 1,Mon,Home,W,2.0,1.0,Aldosivi,,,50.0,,Fausto Vera,3-5-2,Silvio Trucco,Match Report,,,,,0.17,0.67,2.0,0.0,0.0,12.0,3.0,25.0,,,,2022,Argentinos Jun
1,2022-06-11,18:00,Primera Div,Matchweek 2,Sat,Away,L,0.0,1.0,Sarmiento,,,72.0,,Fausto Vera,4-4-1-1,Andrés Merlos,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,17.0,3.0,17.6,,,,2022,Argentinos Jun
2,2022-06-16,19:00,Primera Div,Matchweek 3,Thu,Home,W,2.0,1.0,Independiente,,,57.0,,Miguel Ángel Torrén,4-2-3-1,Yael Falcón,Match Report,,,,,0.17,0.67,2.0,0.0,0.0,12.0,3.0,25.0,,,,2022,Argentinos Jun
3,2022-06-20,21:30,Primera Div,Matchweek 4,Mon,Away,L,0.0,1.0,Newell's OB,,,71.0,,Miguel Ángel Torrén,4-2-3-1,Nicolás Lamolina,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,15.0,2.0,13.3,,,,2022,Argentinos Jun
4,2022-06-26,20:30,Primera Div,Matchweek 5,Sun,Home,D,1.0,1.0,Arsenal,,,71.0,,Miguel Ángel Torrén,3-5-2,Leandro Rey Hilfer,Match Report,,,,,0.06,0.1,1.0,0.0,0.0,16.0,10.0,62.5,,,,2022,Argentinos Jun
5,2022-07-01,19:00,Primera Div,Matchweek 6,Fri,Away,W,2.0,1.0,CC Córdoba,,,60.0,,Miguel Ángel Torrén,3-4-3,Silvio Trucco,Match Report,,,,,0.08,0.25,2.0,1.0,1.0,13.0,4.0,30.8,,,,2022,Argentinos Jun
6,2022-07-11,21:30,Primera Div,Matchweek 7,Mon,Home,W,2.0,1.0,Tigre,,,45.0,,Miguel Ángel Torrén,3-5-2,Patricio Loustau,Match Report,,,,,0.15,0.5,2.0,0.0,0.0,13.0,4.0,30.8,,,,2022,Argentinos Jun
7,2022-07-16,13:00,Primera Div,Matchweek 8,Sat,Away,W,3.0,1.0,Barracas Central,,,61.0,,Fausto Vera,3-5-2,Germán Delfino,Match Report,,,,,0.29,0.4,3.0,1.0,1.0,7.0,5.0,71.4,,,,2022,Argentinos Jun
8,2022-07-19,21:30,Primera Div,Matchweek 9,Tue,Home,W,2.0,0.0,Boca Juniors,,,37.0,,Fausto Vera,3-1-4-2,Fernando Rapallini,Match Report,,,,,0.22,0.4,2.0,0.0,0.0,9.0,5.0,55.6,,,,2022,Argentinos Jun
9,2022-07-25,19:00,Primera Div,Matchweek 10,Mon,Away,D,1.0,1.0,Banfield,,,61.0,,Javier Cabrera,3-1-4-2,Nicolás Ramírez,Match Report,,,,,0.0,0.0,1.0,1.0,1.0,15.0,2.0,13.3,,,,2022,Argentinos Jun
10,2022-07-30,15:30,Primera Div,Matchweek 11,Sat,Home,L,0.0,1.0,San Lorenzo,,,66.0,,Javier Cabrera,3-1-4-2,Germán Delfino,Match Report,,,,,0.0,,0.0,0.0,0.0,7.0,0.0,0.0,,,,2022,Argentinos Jun
11,2022-08-06,18:00,Primera Div,Matchweek 12,Sat,Away,L,0.0,2.0,Talleres,,,55.0,,Gabriel Ávalos,3-4-3,Nazareno Arasa,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,8.0,3.0,37.5,,,,2022,Argentinos Jun
12,2022-08-14,18:00,Primera Div,Matchweek 13,Sun,Home,W,2.0,0.0,CA Unión,,,56.0,,Miguel Ángel Torrén,4-2-3-1,Patricio Loustau,Match Report,,,,,0.14,0.4,2.0,0.0,0.0,14.0,5.0,35.7,,,,2022,Argentinos Jun
13,2022-08-18,21:30,Primera Div,Matchweek 14,Thu,Home,W,1.0,0.0,Estudiantes,,,53.0,,Gabriel Ávalos,4-2-3-1,Andrés Merlos,Match Report,,,,,0.06,0.33,1.0,0.0,0.0,17.0,3.0,17.6,,,,2022,Argentinos Jun
14,2022-08-23,19:00,Primera Div,Matchweek 15,Tue,Away,D,0.0,0.0,Patronato,,,50.0,,Miguel Ángel Torrén,3-4-1-2,Pablo Echavarría,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,6.0,1.0,16.7,,,,2022,Argentinos Jun
15,2022-08-27,18:00,Primera Div,Matchweek 16,Sat,Home,L,0.0,2.0,Platense,,,70.0,,Miguel Ángel Torrén,3-4-1-2,Leandro Rey Hilfer,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,12.0,3.0,25.0,,,,2022,Argentinos Jun
16,2022-09-03,18:00,Primera Div,Matchweek 17,Sat,Away,L,0.0,1.0,Racing Club,,,46.0,,Miguel Ángel Torrén,4-4-2◆,Yael Falcón,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,,,,2022,Argentinos Jun
17,2022-09-08,20:30,Primera Div,Matchweek 18,Thu,Home,W,2.0,1.0,Rosario Cent,,,50.0,,Gabriel Ávalos,3-1-4-2,Pablo Echavarría,Match Report,,,,,0.13,0.33,2.0,0.0,0.0,16.0,6.0,37.5,,,,2022,Argentinos Jun
18,2022-09-15,19:00,Primera Div,Matchweek 19,Thu,Away,L,1.0,2.0,Defensa y Just,,,54.0,,Gabriel Ávalos,3-4-1-2,Luis Lobo Medina,Match Report,,,,,0.1,0.5,1.0,0.0,0.0,10.0,2.0,20.0,,,,2022,Argentinos Jun
19,2022-09-19,21:30,Primera Div,Matchweek 20,Mon,Home,L,1.0,2.0,Tucumán,,,67.0,,Miguel Ángel Torrén,3-4-1-2,Fernando Rapallini,Match Report,,,,,0.05,0.25,1.0,0.0,0.0,19.0,4.0,21.1,,,,2022,Argentinos Jun
20,2022-09-26,17:00,Primera Div,Matchweek 21,Mon,Away,W,4.0,0.0,Colón,,,58.0,,Miguel Ángel Torrén,3-2-4-1,Nicolás Ramírez,Match Report,,,,,0.4,0.57,4.0,0.0,0.0,10.0,7.0,70.0,,,,2022,Argentinos Jun
21,2022-10-02,20:30,Primera Div,Matchweek 22,Sun,Home,L,0.0,3.0,River Plate,,,44.0,,Miguel Ángel Torrén,3-2-4-1,Yael Falcón,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,13.0,3.0,23.1,,,,2022,Argentinos Jun
22,2022-10-06,19:00,Primera Div,Matchweek 23,Thu,Away,W,4.0,0.0,Lanús,,,70.0,,Miguel Ángel Torrén,3-4-3,Nazareno Arasa,Match Report,,,,,0.2,0.23,4.0,1.0,1.0,15.0,13.0,86.7,,,,2022,Argentinos Jun
23,2022-10-10,16:30,Primera Div,Matchweek 24,Mon,Home,D,1.0,1.0,CA Huracán,,,56.0,,Miguel Ángel Torrén,3-4-3,Darío Herrera,Match Report,,,,,0.08,0.25,1.0,0.0,0.0,13.0,4.0,30.8,,,,2022,Argentinos Jun
24,2022-10-13,19:00,Primera Div,Matchweek 25,Thu,Away,D,0.0,0.0,Godoy Cruz,,,62.0,,Gabriel Ávalos,3-4-3,Hernán Mastrángelo,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,18.0,5.0,27.8,,,,2022,Argentinos Jun
25,2022-10-17,15:00,Primera Div,Matchweek 26,Mon,Away,D,0.0,0.0,Gimnasia ELP,,,64.0,,Miguel Ángel Torrén,3-4-3,Yael Falcón,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,23.0,3.0,13.0,,,,2022,Argentinos Jun
26,2022-10-22,19:30,Primera Div,Matchweek 27,Sat,Home,W,2.0,0.0,Vélez Sarsf,,,47.0,,Miguel Ángel Torrén,3-4-3,Facundo Tello,Match Report,,,,,0.17,0.5,2.0,0.0,0.0,12.0,4.0,33.3,,,,2022,Argentinos Jun
27,,,,,,,,,,,,,,,,,,,,,,,0.08,0.27,33.0,4.0,4.0,352.0,108.0,30.7,,,,2022,Argentinos Jun
0,2022-06-05,17:00,Primera Div,Matchweek 1,Sun,Away,D,1.0,1.0,Estudiantes,,,47.0,,Brahian Alemán,4-4-2,Patricio Loustau,Match Report,,,,,0.1,0.17,1.0,0.0,0.0,10.0,6.0,60.0,,,,2022,Gimnasia ELP
1,2022-06-10,16:30,Primera Div,Matchweek 2,Fri,Home,W,2.0,0.0,Patronato,,,46.0,,Brahian Alemán,4-4-2,Nicolás Lamolina,Match Report,,,,,0.07,0.2,2.0,1.0,1.0,14.0,5.0,35.7,,,,2022,Gimnasia ELP
2,2022-06-16,21:30,Primera Div,Matchweek 3,Thu,Away,D,1.0,1.0,Platense,,,50.0,,Brahian Alemán,4-4-2,Facundo Tello,Match Report,,,,,0.07,0.2,1.0,0.0,0.0,15.0,5.0,33.3,,,,2022,Gimnasia ELP
3,2022-06-20,19:00,Primera Div,Matchweek 4,Mon,Home,W,3.0,1.0,Racing Club,,,26.0,,Brahian Alemán,4-4-2,Yael Falcón,Match Report,,,,,0.22,0.33,3.0,1.0,1.0,9.0,6.0,66.7,,,,2022,Gimnasia ELP
4,2022-06-24,19:00,Primera Div,Matchweek 5,Fri,Away,W,1.0,0.0,Rosario Cent,,,39.0,,Brahian Alemán,4-4-2,Patricio Loustau,Match Report,,,,,0.09,0.33,1.0,0.0,0.0,11.0,3.0,27.3,,,,2022,Gimnasia ELP
5,2022-07-02,20:30,Primera Div,Matchweek 6,Sat,Home,W,1.0,0.0,Defensa y Just,,,38.0,,Brahian Alemán,4-4-2,Germán Delfino,Match Report,,,,,0.08,0.25,1.0,0.0,0.0,13.0,4.0,30.8,,,,2022,Gimnasia ELP
6,2022-07-10,18:00,Primera Div,Matchweek 7,Sun,Away,L,0.0,2.0,Tucumán,,,53.0,,Brahian Alemán,4-4-2,Darío Herrera,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,7.0,3.0,42.9,,,,2022,Gimnasia ELP
7,2022-07-16,15:30,Primera Div,Matchweek 8,Sat,Home,D,0.0,0.0,Colón,,,56.0,,Brahian Alemán,4-4-2,Fernando Echenique,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,19.0,2.0,10.5,,,,2022,Gimnasia ELP
8,2022-07-21,21:30,Primera Div,Matchweek 9,Thu,Away,L,0.0,1.0,River Plate,,,39.0,,Brahian Alemán,4-4-2,Yael Falcón,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,9.0,3.0,33.3,,,,2022,Gimnasia ELP
9,2022-07-24,18:00,Primera Div,Matchweek 10,Sun,Home,W,1.0,0.0,Lanús,,,43.0,,Brahian Alemán,4-4-2,Nicolás Lamolina,Match Report,,,,,0.0,0.0,1.0,1.0,1.0,19.0,7.0,36.8,,,,2022,Gimnasia ELP
10,2022-07-30,20:30,Primera Div,Matchweek 11,Sat,Away,W,1.0,0.0,CA Huracán,,,32.0,,Brahian Alemán,4-4-2,Patricio Loustau,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,8.0,1.0,12.5,,,,2022,Gimnasia ELP
11,2022-08-05,19:00,Primera Div,Matchweek 12,Fri,Home,W,2.0,0.0,Godoy Cruz,,,45.0,,Brahian Alemán,4-4-2,Leandro Rey Hilfer,Match Report,,,,,0.06,0.25,2.0,1.0,1.0,16.0,4.0,25.0,,,,2022,Gimnasia ELP
12,2022-08-14,15:30,Primera Div,Matchweek 13,Sun,Away,D,1.0,1.0,Vélez Sarsf,,,33.0,,Brahian Alemán,4-4-2,Hernán Mastrángelo,Match Report,,,,,0.08,0.14,1.0,0.0,0.0,13.0,7.0,53.8,,,,2022,Gimnasia ELP
13,2022-08-18,19:00,Primera Div,Matchweek 14,Thu,Away,W,2.0,0.0,CA Unión,,,39.0,,Brahian Alemán,4-2-3-1,Facundo Tello,Match Report,,,,,0.14,0.25,2.0,0.0,0.0,14.0,8.0,57.1,,,,2022,Gimnasia ELP
14,2022-08-23,21:30,Primera Div,Matchweek 15,Tue,Home,D,0.0,0.0,Aldosivi,,,50.0,,Rodrigo Rey,4-4-2,Patricio Loustau,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,10.0,2.0,20.0,,,,2022,Gimnasia ELP
15,2022-08-28,13:00,Primera Div,Matchweek 16,Sun,Away,D,0.0,0.0,Sarmiento,,,46.0,,Brahian Alemán,4-4-2,Pablo Echavarría,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,10.0,3.0,30.0,,,,2022,Gimnasia ELP
16,2022-09-03,20:30,Primera Div,Matchweek 17,Sat,Home,W,3.0,1.0,Independiente,,,39.0,,Brahian Alemán,4-4-2,Pablo Dóvalo,Match Report,,,,,0.17,0.5,3.0,0.0,0.0,18.0,6.0,33.3,,,,2022,Gimnasia ELP
17,2022-09-11,13:00,Primera Div,Matchweek 18,Sun,Away,L,0.0,2.0,Newell's OB,,,53.0,,Brahian Alemán,4-4-2,Fernando Espinoza,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,20.0,5.0,25.0,,,,2022,Gimnasia ELP
18,2022-09-15,21:30,Primera Div,Matchweek 19,Thu,Home,W,2.0,0.0,Arsenal,,,52.0,,Brahian Alemán,4-4-2,Fernando Echenique,Match Report,,,,,0.13,0.25,2.0,0.0,0.0,15.0,8.0,53.3,,,,2022,Gimnasia ELP
19,2022-09-20,20:30,Primera Div,Matchweek 20,Tue,Away,L,0.0,1.0,CC Córdoba,,,42.0,,Brahian Alemán,4-4-2,Pablo Echavarría,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,11.0,2.0,18.2,,,,2022,Gimnasia ELP
20,2022-09-25,15:30,Primera Div,Matchweek 21,Sun,Home,L,0.0,1.0,Tigre,,,49.0,,Brahian Alemán,4-4-2,Germán Delfino,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,12.0,2.0,16.7,,,,2022,Gimnasia ELP
21,2022-09-29,15:30,Primera Div,Matchweek 22,Thu,Away,D,1.0,1.0,Barracas Central,,,51.0,,Brahian Alemán,4-2-3-1,Andrés Merlos,Match Report,,,,,0.05,0.2,1.0,0.0,0.0,21.0,5.0,23.8,,,,2022,Gimnasia ELP
22,2022-10-09,15:30,Primera Div,Matchweek 24,Sun,Away,W,2.0,0.0,Banfield,,,47.0,,Brahian Alemán,4-3-3,Pablo Echavarría,Match Report,,,,,0.13,0.33,2.0,0.0,0.0,15.0,6.0,40.0,,,,2022,Gimnasia ELP
23,2022-10-12,16:30,Primera Div,Matchweek 25,Wed,Home,L,0.0,1.0,San Lorenzo,,,50.0,,Brahian Alemán,4-3-3,Darío Herrera,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,,,,2022,Gimnasia ELP
24,2022-10-17,15:00,Primera Div,Matchweek 26,Mon,Home,D,0.0,0.0,Argentinos Jun,,,36.0,,Rodrigo Rey,5-3-2,Yael Falcón,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,8.0,2.0,25.0,,,,2022,Gimnasia ELP
25,2022-10-20,15:00,Primera Div,Matchweek 23,Thu,Home,L,1.0,2.0,Boca Juniors,,,52.0,,Brahian Alemán,4-3-2-1,Hernán Mastrángelo,Match Report,,,,,0.08,0.5,1.0,0.0,0.0,12.0,2.0,16.7,,,,2022,Gimnasia ELP
26,2022-10-23,14:30,Primera Div,Matchweek 27,Sun,Away,L,1.0,2.0,Talleres,,,47.0,,Rodrigo Rey,4-4-2,Nicolás Lamolina,Match Report,,,,,0.13,0.33,1.0,0.0,0.0,8.0,3.0,37.5,,,,2022,Gimnasia ELP
27,,,,,,,,,,,,,,,,,,,,,,,0.06,0.19,25.0,4.0,4.0,347.0,111.0,32.0,,,,2022,Gimnasia ELP
0,2022-06-04,19:00,Primera Div,Matchweek 1,Sat,Home,D,1.0,1.0,Vélez Sarsf,,,39.0,,Carlos Quintana,4-4-2,Jorge Baliño,Match Report,,,,,0.0,0.0,1.0,1.0,1.0,15.0,7.0,46.7,,,,2022,Patronato
1,2022-06-10,16:30,Primera Div,Matchweek 2,Fri,Away,L,0.0,2.0,Gimnasia ELP,,,54.0,,Carlos Quintana,3-4-3,Nicolás Lamolina,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,12.0,2.0,16.7,,,,2022,Patronato
2,2022-06-14,19:00,Primera Div,Matchweek 3,Tue,Home,W,1.0,0.0,Aldosivi,,,38.0,,Carlos Quintana,4-4-2,Pablo Echavarría,Match Report,,,,,0.08,0.5,1.0,0.0,0.0,12.0,2.0,16.7,,,,2022,Patronato
3,2022-06-18,20:30,Primera Div,Matchweek 4,Sat,Away,L,1.0,3.0,Sarmiento,,,55.0,,Carlos Quintana,4-4-2,Darío Herrera,Match Report,,,,,0.11,0.25,1.0,0.0,1.0,9.0,4.0,44.4,,,,2022,Patronato
4,2022-06-27,15:30,Primera Div,Matchweek 5,Mon,Home,W,3.0,1.0,Independiente,,,22.0,,Nicolás Castro,4-4-2,Fernando Espinoza,Match Report,,,,,0.43,0.6,3.0,0.0,0.0,7.0,5.0,71.4,,,,2022,Patronato
5,2022-07-04,19:00,Primera Div,Matchweek 6,Mon,Away,D,2.0,2.0,Newell's OB,,,58.0,,Nicolás Castro,4-4-2,Andrés Merlos,Match Report,,,,,0.25,0.5,2.0,0.0,0.0,8.0,4.0,50.0,,,,2022,Patronato
6,2022-07-09,13:00,Primera Div,Matchweek 7,Sat,Home,L,0.0,1.0,Arsenal,,,63.0,,Carlos Quintana,4-4-2,Jorge Baliño,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,19.0,3.0,15.8,,,,2022,Patronato
7,2022-07-14,21:00,Primera Div,Matchweek 8,Thu,Away,W,3.0,1.0,CC Córdoba,,,49.0,,Nicolás Castro,4-4-2,Pablo Echavarría,Match Report,,,,,0.3,0.75,3.0,0.0,0.0,10.0,4.0,40.0,,,,2022,Patronato
8,2022-07-20,16:30,Primera Div,Matchweek 9,Wed,Home,W,1.0,0.0,Tigre,,,42.0,,Carlos Quintana,4-4-2,Lucas Comesaña,Match Report,,,,,0.08,0.2,1.0,0.0,0.0,12.0,5.0,41.7,,,,2022,Patronato
9,2022-07-26,20:00,Primera Div,Matchweek 10,Tue,Away,L,1.0,2.0,Barracas Central,,,53.0,,Nicolás Castro,4-4-2,Jorge Baliño,Match Report,,,,,0.06,0.14,1.0,0.0,0.0,16.0,7.0,43.8,,,,2022,Patronato
10,2022-07-31,18:00,Primera Div,Matchweek 11,Sun,Home,W,3.0,0.0,Boca Juniors,,,40.0,,Franco Leys,4-4-2,Facundo Tello,Match Report,,,,,0.25,0.38,3.0,0.0,0.0,12.0,8.0,66.7,,,,2022,Patronato
11,2022-08-05,21:30,Primera Div,Matchweek 12,Fri,Away,D,0.0,0.0,Banfield,,,43.0,,Franco Leys,4-4-1-1,Ariel Penel,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,9.0,2.0,22.2,,,,2022,Patronato
12,2022-08-12,21:30,Primera Div,Matchweek 13,Fri,Home,W,3.0,2.0,San Lorenzo,,,59.0,,Nicolás Castro,4-4-2,Nazareno Arasa,Match Report,,,,,0.27,0.6,3.0,0.0,0.0,11.0,5.0,45.5,,,,2022,Patronato
13,2022-08-18,19:00,Primera Div,Matchweek 14,Thu,Away,D,3.0,3.0,Talleres,,,44.0,,Nicolás Castro,4-4-2,Nicolás Ramírez,Match Report,,,,,0.25,0.5,3.0,0.0,0.0,12.0,6.0,50.0,,,,2022,Patronato
14,2022-08-23,19:00,Primera Div,Matchweek 15,Tue,Home,D,0.0,0.0,Argentinos Jun,,,50.0,,Nicolás Castro,4-2-2-2,Pablo Echavarría,Match Report,,,,,0.0,0.0,0.0,0.0,1.0,14.0,5.0,35.7,,,,2022,Patronato
15,2022-08-28,20:30,Primera Div,Matchweek 16,Sun,Away,L,0.0,1.0,Estudiantes,,,55.0,,Nicolás Castro,4-4-2,Carlos Gareano,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,17.0,1.0,5.9,,,,2022,Patronato
16,2022-09-04,15:30,Primera Div,Matchweek 17,Sun,Home,D,0.0,0.0,CA Unión,,,52.0,,Nicolás Castro,4-4-2,Nazareno Arasa,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,8.0,3.0,37.5,,,,2022,Patronato
17,2022-09-09,18:00,Primera Div,Matchweek 18,Fri,Home,W,1.0,0.0,Platense,,,45.0,,Carlos Quintana,4-1-3-2,Patricio Loustau,Match Report,,,,,0.09,0.5,1.0,0.0,0.0,11.0,2.0,18.2,,,,2022,Patronato
18,2022-09-13,21:30,Primera Div,Matchweek 19,Tue,Away,L,0.0,1.0,Racing Club,,,42.0,,Carlos Quintana,4-4-2,Leandro Rey Hilfer,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,19.0,7.0,36.8,,,,2022,Patronato
19,2022-09-20,18:00,Primera Div,Matchweek 20,Tue,Home,D,0.0,0.0,Rosario Cent,,,60.0,,Carlos Quintana,4-4-2,Darío Herrera,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,9.0,4.0,44.4,,,,2022,Patronato
20,2022-09-24,13:00,Primera Div,Matchweek 21,Sat,Away,L,1.0,2.0,Defensa y Just,,,54.0,,Franco Leys,4-4-2,Sebastían Zunino,Match Report,,,,,0.05,0.17,1.0,0.0,0.0,20.0,6.0,30.0,,,,2022,Patronato
21,2022-10-02,15:30,Primera Div,Matchweek 22,Sun,Home,W,2.0,1.0,Tucumán,,,48.0,,Carlos Quintana,5-4-1,Hernán Mastrángelo,Match Report,,,,,0.13,0.33,2.0,0.0,0.0,16.0,6.0,37.5,,,,2022,Patronato
22,2022-10-05,16:30,Primera Div,Matchweek 23,Wed,Away,L,0.0,1.0,Colón,,,59.0,,Carlos Quintana,4-4-2,Pablo Echavarría,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,19.0,6.0,31.6,,,,2022,Patronato
23,2022-10-09,20:30,Primera Div,Matchweek 24,Sun,Home,L,0.0,1.0,River Plate,,,40.0,,Carlos Quintana,4-4-2,Patricio Loustau,Match Report,,,,,0.0,0.0,0.0,0.0,1.0,20.0,5.0,25.0,,,,2022,Patronato
24,2022-10-13,19:00,Primera Div,Matchweek 25,Thu,Away,W,1.0,0.0,Lanús,,,45.0,,Carlos Quintana,4-4-2,Fernando Echenique,Match Report,,,,,0.0,0.0,1.0,1.0,1.0,11.0,4.0,36.4,,,,2022,Patronato
25,2022-10-16,18:00,Primera Div,Matchweek 26,Sun,Away,W,1.0,0.0,Godoy Cruz,,,42.0,,Nicolás Castro,4-4-2,Pablo Dóvalo,Match Report,,,,,0.0,0.0,1.0,1.0,1.0,9.0,3.0,33.3,,,,2022,Patronato
26,2022-10-23,17:00,Primera Div,Matchweek 27,Sun,Home,W,3.0,2.0,CA Huracán,,,48.0,,Lautaro Geminiani,4-4-2,Fernando Rapallini,Match Report,,,,,0.2,1.0,2.0,0.0,0.0,10.0,2.0,20.0,,,,2022,Patronato
27,,,,,,,,,,,,,,,,,,,,,,,0.08,0.23,30.0,3.0,6.0,347.0,118.0,34.0,,,,2022,Patronato
0,2022-06-04,16:30,Primera Div,Matchweek 1,Sat,Away,W,2.0,1.0,Banfield,,,41.0,,Cristian Lema,4-3-3,Fernando Echenique,Match Report,,,,,0.18,0.67,2.0,0.0,0.0,11.0,3.0,27.3,,,,2022,Newells OB
1,2022-06-09,20:00,Primera Div,Matchweek 2,Thu,Home,D,0.0,0.0,San Lorenzo,,,50.0,,Pablo Pérez,4-3-3,Silvio Trucco,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,18.0,4.0,22.2,,,,2022,Newells OB
2,2022-06-14,19:00,Primera Div,Matchweek 3,Tue,Away,W,1.0,0.0,Talleres,,,41.0,,Julián Fernández,4-1-4-1,Mauro Vigliano,Match Report,,,,,0.1,0.33,1.0,0.0,1.0,10.0,3.0,30.0,,,,2022,Newells OB
3,2022-06-20,21:30,Primera Div,Matchweek 4,Mon,Home,W,1.0,0.0,Argentinos Jun,,,29.0,,Leonel Vangioni,5-4-1,Nicolás Lamolina,Match Report,,,,,0.08,0.17,1.0,0.0,0.0,12.0,6.0,50.0,,,,2022,Newells OB
