,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,dist,fk,g-xg,g/sh,g/sot,gls,pk,pkatt,sh,sot,sot%,np:g-xg,npxg,npxg/sh,year,team
17,2023-01-03,21:00,Copa del Rey,Round of 32,Tue,Away,L,2.0,3.0,Levante,,,39.0,11403.0,Djené,5-3-2,José Sánchez,Match Report,,,,,0.17,0.33,2.0,0.0,0.0,12.0,6.0,50.0,,,,2022,Getafe
18,2023-01-08,18:30,La Liga,Matchweek 16,Sun,Away,L,1.0,2.0,Sevilla,0.7,1.2,42.0,35389.0,Djené,5-3-2,Juan Martínez,Match Report,,17.6,1.0,0.3,0.09,0.5,1.0,0.0,0.0,11.0,2.0,18.2,0.3,0.7,0.07,2022,Getafe
19,2023-01-15,14:00,La Liga,Matchweek 17,Sun,Home,L,1.0,2.0,Espanyol,0.5,0.8,62.0,10286.0,Djené,5-3-2,Jorge Figueroa,Match Report,,19.7,1.0,0.5,0.1,0.5,1.0,0.0,0.0,10.0,2.0,20.0,0.5,0.5,0.05,2022,Getafe
20,2023-01-22,18:30,La Liga,Matchweek 18,Sun,Away,L,0.0,1.0,Barcelona,1.1,0.7,33.0,79814.0,Djené,5-4-1,Javier Villanueva,Match Report,,12.9,0.0,-1.1,0.0,0.0,0.0,0.0,0.0,7.0,3.0,42.9,-1.1,1.1,0.15,2022,Getafe
21,2023-01-28,21:00,La Liga,Matchweek 19,Sat,Home,L,0.0,1.0,Betis,0.3,1.7,39.0,11851.0,Djené,5-3-2,Guillermo Cuadra,Match Report,,17.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,6.0,1.0,16.7,-0.3,0.3,0.04,2022,Getafe
22,2023-02-04,18:30,La Liga,Matchweek 20,Sat,Away,D,1.0,1.0,Atlético Madrid,1.2,0.7,38.0,56079.0,Djené,5-3-2,Antonio Matéu,Match Report,,25.2,2.0,-0.2,0.0,,1.0,1.0,1.0,8.0,0.0,0.0,-0.4,0.4,0.05,2022,Getafe
23,2023-02-12,14:00,La Liga,Matchweek 21,Sun,Home,D,1.0,1.0,Rayo Vallecano,1.4,2.2,43.0,12042.0,David Soria,4-4-2,Isidro Díaz de Mera,Match Report,,19.6,0.0,-0.4,0.08,0.33,1.0,0.0,1.0,12.0,3.0,25.0,0.4,0.6,0.05,2022,Getafe
24,2023-02-20,21:00,La Liga,Matchweek 22,Mon,Home,W,1.0,0.0,Valencia,1.8,1.0,46.0,10112.0,Djené,4-4-2,Mario Melero,Match Report,,15.4,0.0,-0.8,0.07,0.17,1.0,0.0,0.0,15.0,6.0,40.0,-0.8,1.8,0.13,2022,Getafe
25,2023-02-27,21:00,La Liga,Matchweek 23,Mon,Away,L,1.0,2.0,Villarreal,0.6,1.5,36.0,13090.0,Djené,4-2-3-1,Jorge Figueroa,Match Report,,15.4,1.0,0.4,0.13,0.33,1.0,0.0,0.0,8.0,3.0,37.5,0.4,0.6,0.07,2022,Getafe
26,2023-03-04,14:00,La Liga,Matchweek 24,Sat,Home,W,3.0,2.0,Girona,1.5,0.8,39.0,9802.0,Djené,5-3-2,Juan Martínez,Match Report,,19.0,0.0,1.5,0.22,0.4,3.0,1.0,1.0,9.0,5.0,55.6,1.3,0.7,0.08,2022,Getafe
27,2023-03-10,21:00,La Liga,Matchweek 25,Fri,Away,D,2.0,2.0,Cádiz,2.7,1.7,49.0,18414.0,Djené,3-4-3,Alejandro Hernández,Match Report,,20.0,1.0,-0.7,0.0,0.0,2.0,2.0,2.0,14.0,8.0,57.1,-1.1,1.1,0.09,2022,Getafe
28,2023-03-19,18:30,La Liga,Matchweek 26,Sun,Home,W,2.0,0.0,Sevilla,1.7,1.0,37.0,12253.0,Djené,3-4-3,Antonio Matéu,Match Report,,18.6,1.0,0.3,0.13,0.5,2.0,0.0,0.0,15.0,4.0,26.7,0.3,1.7,0.12,2022,Getafe
29,2023-04-01,16:15,La Liga,Matchweek 27,Sat,Away,D,0.0,0.0,Athletic Club,0.8,0.9,35.0,43782.0,Djené,5-3-2,Javier Villanueva,Match Report,,14.1,1.0,-0.8,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,-0.8,0.8,0.08,2022,Getafe
30,2023-04-08,18:30,La Liga,Matchweek 28,Sat,Away,L,0.0,2.0,Real Sociedad,0.3,2.1,40.0,27606.0,Djené,3-4-3,Mario Melero,Match Report,,17.9,1.0,-0.3,0.0,0.0,0.0,0.0,0.0,6.0,4.0,66.7,-0.3,0.3,0.05,2022,Getafe
31,2023-04-16,16:15,La Liga,Matchweek 29,Sun,Home,D,0.0,0.0,Barcelona,0.5,1.5,35.0,14854.0,Djené,5-3-2,Juan Pulido,Match Report,,13.8,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,5.0,1.0,20.0,-0.5,0.5,0.1,2022,Getafe
32,2023-04-23,18:30,La Liga,Matchweek 30,Sun,Away,L,1.0,3.0,Mallorca,0.1,1.5,51.0,15687.0,Djené,5-3-2,Pablo González,Match Report,,17.9,0.0,0.9,0.33,1.0,1.0,0.0,0.0,3.0,1.0,33.3,0.9,0.1,0.03,2022,Getafe
33,2023-04-26,19:30,La Liga,Matchweek 31,Wed,Home,L,1.0,2.0,Almería,1.6,1.9,46.0,10260.0,Djené,3-4-3,Alberola Rojas,Match Report,,15.9,0.0,-0.6,0.05,0.11,1.0,0.0,0.0,21.0,9.0,42.9,-0.6,1.6,0.08,2022,Getafe
34,2023-04-30,18:30,La Liga,Matchweek 32,Sun,Away,L,0.0,1.0,Espanyol,0.5,2.4,44.0,26953.0,Damián Suárez,4-4-2,José Sánchez,Match Report,,17.2,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,7.0,2.0,28.6,-0.5,0.5,0.07,2022,Getafe
35,2023-05-03,22:00,La Liga,Matchweek 33,Wed,Home,W,1.0,0.0,Celta Vigo,2.7,0.3,35.0,11022.0,Djené,4-3-3,Guillermo Cuadra,Match Report,,17.0,1.0,-1.7,0.0,0.0,1.0,1.0,1.0,13.0,3.0,23.1,-1.9,1.9,0.15,2022,Getafe
36,2023-05-13,21:00,La Liga,Matchweek 34,Sat,Away,L,0.0,1.0,Real Madrid,0.7,0.9,25.0,52201.0,Djené,4-3-3,Juan Martínez,Match Report,,20.9,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,9.0,2.0,22.2,-0.7,0.7,0.08,2022,Getafe
37,2023-05-20,18:30,La Liga,Matchweek 35,Sat,Home,D,1.0,1.0,Elche,1.5,1.1,39.0,13927.0,Djené,3-4-3,Javier Villanueva,Match Report,,20.0,2.0,-0.5,0.11,0.2,1.0,0.0,0.0,9.0,5.0,55.6,-0.5,1.5,0.17,2022,Getafe
38,2023-05-24,22:00,La Liga,Matchweek 36,Wed,Away,W,1.0,0.0,Betis,0.5,1.2,30.0,40289.0,Djené,4-4-2,Ricardo de Burgos,Match Report,,21.7,0.0,0.5,0.11,0.5,1.0,0.0,0.0,9.0,2.0,22.2,0.5,0.5,0.06,2022,Getafe
39,2023-05-28,19:00,La Liga,Matchweek 37,Sun,Home,W,2.0,1.0,Osasuna,2.5,0.5,50.0,13510.0,Djené,4-3-3,Antonio Matéu,Match Report,,15.9,0.0,-0.5,0.13,0.33,2.0,0.0,0.0,16.0,6.0,37.5,-0.5,2.5,0.17,2022,Getafe
40,2023-06-04,21:00,La Liga,Matchweek 38,Sun,Away,D,0.0,0.0,Valladolid,0.5,0.9,22.0,25517.0,Damián Suárez,4-4-2,José Luis Munuera,Match Report,,12.2,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,-0.5,0.5,0.13,2022,Getafe
41,,,,,,,,,,,,,,,,,,,,18.0,19.0,4.3,0.09,0.26,41.0,5.0,8.0,411.0,137.0,33.3,5.6,30.4,0.09,2022,Getafe
0,2022-08-14,19:30,La Liga,Matchweek 1,Sun,Home,W,1,0,Girona,1.6,0.1,46.0,39359.0,Carlos Soler,4-3-3,Jorge Figueroa,Match Report,,21.2,3.0,-0.6,0.0,0.0,1.0,1.0,1.0,16.0,1.0,6.3,-0.8,0.8,0.05,2022,Valencia
1,2022-08-21,17:30,La Liga,Matchweek 2,Sun,Away,L,0,1,Athletic Club,0.7,1.0,62.0,43333.0,Carlos Soler,4-3-3,César Soto,Match Report,,17.2,0.0,-0.7,0.0,,0.0,0.0,0.0,10.0,0.0,0.0,-0.7,0.7,0.07,2022,Valencia
2,2022-08-29,22:00,La Liga,Matchweek 3,Mon,Home,L,0,1,Atlético Madrid,0.5,1.5,69.0,43910.0,Carlos Soler,4-2-3-1,Guillermo Cuadra,Match Report,,19.4,3.0,-0.5,0.0,0.0,0.0,0.0,0.0,12.0,2.0,16.7,-0.5,0.5,0.04,2022,Valencia
3,2022-09-04,21:00,La Liga,Matchweek 4,Sun,Home,W,5,1,Getafe,2.3,0.2,69.0,38725.0,Toni Lato,4-3-3,José Luis Munuera,Match Report,,16.4,0.0,2.7,0.21,0.56,5.0,0.0,0.0,24.0,9.0,37.5,2.7,2.3,0.1,2022,Valencia
4,2022-09-10,14:00,La Liga,Matchweek 5,Sat,Away,L,1,2,Rayo Vallecano,1.7,1.7,54.0,12085.0,José Luis Gayà,4-2-3-1,Jesús Gil,Match Report,,16.1,1.0,-0.7,0.06,0.25,1.0,0.0,0.0,17.0,4.0,23.5,-0.7,1.7,0.11,2022,Valencia
5,2022-09-17,18:30,La Liga,Matchweek 6,Sat,Home,W,3,0,Celta Vigo,1.7,0.5,65.0,40965.0,José Luis Gayà,4-3-3,Pablo González,Match Report,,15.2,0.0,1.3,0.21,0.43,3.0,0.0,0.0,14.0,7.0,50.0,1.3,1.7,0.13,2022,Valencia
6,2022-10-02,14:00,La Liga,Matchweek 7,Sun,Away,D,2,2,Espanyol,1.1,0.8,62.0,19766.0,José Luis Gayà,4-3-3,Valentín Pizarro,Match Report,,14.8,1.0,0.9,0.17,0.4,2.0,0.0,0.0,12.0,5.0,41.7,0.9,1.1,0.09,2022,Valencia
7,2022-10-07,21:00,La Liga,Matchweek 8,Fri,Away,W,2,1,Osasuna,2.1,1.6,56.0,20260.0,José Luis Gayà,4-4-2,Miguel Ángel Ortiz Arias,Match Report,,18.7,0.0,-0.1,0.14,0.29,2.0,0.0,1.0,14.0,7.0,50.0,0.7,1.3,0.09,2022,Valencia
8,2022-10-15,16:15,La Liga,Matchweek 9,Sat,Home,D,2,2,Elche,2.7,1.7,60.0,41805.0,José Luis Gayà,4-3-3,Juan Pulido,Match Report,,16.6,0.0,-0.7,0.05,0.17,2.0,1.0,1.0,19.0,6.0,31.6,-0.9,1.9,0.1,2022,Valencia
9,2022-10-18,19:00,La Liga,Matchweek 10,Tue,Away,D,1,1,Sevilla,1.8,1.1,36.0,37353.0,José Luis Gayà,5-4-1,César Soto,Match Report,,18.9,0.0,-0.8,0.08,0.25,1.0,0.0,1.0,12.0,4.0,33.3,0.1,0.9,0.08,2022,Valencia
10,2022-10-22,18:30,La Liga,Matchweek 11,Sat,Home,L,1,2,Mallorca,1.2,1.5,67.0,41199.0,José Luis Gayà,4-3-3,José Sánchez,Match Report,,23.1,1.0,-0.2,0.0,0.0,1.0,1.0,1.0,12.0,2.0,16.7,-0.4,0.4,0.03,2022,Valencia
11,2022-10-29,21:00,La Liga,Matchweek 12,Sat,Home,L,0,1,Barcelona,0.2,1.6,33.0,46007.0,José Luis Gayà,4-3-3,Ricardo de Burgos,Match Report,,15.3,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,3.0,2.0,66.7,-0.2,0.2,0.05,2022,Valencia
12,2022-11-06,16:15,La Liga,Matchweek 13,Sun,Away,D,1,1,Real Sociedad,0.9,1.1,71.0,32773.0,José Luis Gayà,4-3-3,José Luis Munuera,Match Report,,18.8,0.0,0.1,0.07,0.33,1.0,0.0,0.0,14.0,3.0,21.4,0.1,0.9,0.06,2022,Valencia
13,2022-11-10,20:00,La Liga,Matchweek 14,Thu,Home,W,3,0,Betis,2.0,0.2,62.0,39876.0,José Luis Gayà,4-3-3,Miguel Ángel Ortiz Arias,Match Report,,19.1,2.0,1.0,0.13,0.29,3.0,1.0,1.0,15.0,7.0,46.7,0.8,1.2,0.09,2022,Valencia
14,2022-12-31,16:15,La Liga,Matchweek 15,Sat,Away,L,1,2,Villarreal,1.4,2.5,48.0,19247.0,José Luis Gayà,4-3-3,José Sánchez,Match Report,,15.7,0.0,-0.4,0.08,0.25,1.0,0.0,0.0,13.0,4.0,30.8,-0.4,1.4,0.11,2022,Valencia
15,2023-01-03,19:00,Copa del Rey,Round of 32,Tue,Away,W,3,0,CF La Nucía,,,58.0,7000.0,Gabriel Paulista,3-4-3,Mario Melero,Match Report,,,,,0.5,0.75,3.0,0.0,0.0,6.0,4.0,66.7,,,,2022,Valencia
16,2023-01-06,21:00,La Liga,Matchweek 16,Fri,Home,L,0,1,Cádiz,0.4,0.4,73.0,39003.0,José Luis Gayà,4-3-3,Pablo González,Match Report,,17.3,1.0,-0.4,0.0,0.0,0.0,0.0,0.0,11.0,2.0,18.2,-0.4,0.4,0.04,2022,Valencia
17,2023-01-11,22:00,Supercopa de España,Semi-finals,Wed,Away,D,1 (3),1 (4),Real Madrid,,,42.0,50492.0,José Luis Gayà,4-4-2,Alejandro Hernández,Match Report,Real Madrid won on penalty kicks following extra time,,,,0.08,0.33,1.0,0.0,0.0,12.0,3.0,25.0,,,,2022,Valencia
18,2023-01-18,19:00,Copa del Rey,Round of 16,Wed,Away,W,4,0,Sporting Gijón,,,55.0,14625.0,José Luis Gayà,4-4-2,José Luis Munuera,Match Report,,,,,0.29,0.5,4.0,0.0,0.0,14.0,8.0,57.1,,,,2022,Valencia
19,2023-01-23,21:00,La Liga,Matchweek 18,Mon,Home,D,2,2,Almería,1.9,1.4,57.0,33442.0,José Luis Gayà,4-4-2,Jesús Gil,Match Report,,15.6,0.0,0.1,0.13,0.33,2.0,0.0,0.0,16.0,6.0,37.5,0.1,1.9,0.12,2022,Valencia
20,2023-01-26,20:00,Copa del Rey,Quarter-finals,Thu,Home,L,1,3,Athletic Club,,,53.0,45040.0,José Luis Gayà,4-3-3,Carlos del Cerro,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,5.0,1.0,20.0,,,,2022,Valencia
21,2023-01-29,14:00,La Liga,Matchweek 19,Sun,Away,L,0,1,Valladolid,1.2,1.5,48.0,19675.0,José Luis Gayà,4-3-3,Jorge Figueroa,Match Report,,15.5,0.0,-1.2,0.0,0.0,0.0,0.0,0.0,15.0,2.0,13.3,-1.2,1.2,0.08,2022,Valencia
22,2023-02-02,21:00,La Liga,Matchweek 17,Thu,Away,L,0,2,Real Madrid,0.2,2.3,30.0,51926.0,José Luis Gayà,4-3-3,Alberola Rojas,Match Report,,19.2,0.0,-0.2,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,-0.2,0.2,0.05,2022,Valencia
23,2023-02-05,16:15,La Liga,Matchweek 20,Sun,Away,L,0,1,Girona,1.0,2.3,49.0,10732.0,José Luis Gayà,4-1-4-1,Javier Villanueva,Match Report,,18.4,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,50.0,-1.0,1.0,0.12,2022,Valencia
24,2023-02-11,21:00,La Liga,Matchweek 21,Sat,Home,L,1,2,Athletic Club,1.6,1.5,49.0,36688.0,José Luis Gayà,4-3-3,César Soto,Match Report,,18.3,1.0,-0.6,0.06,0.13,1.0,0.0,0.0,18.0,8.0,44.4,-0.6,1.6,0.09,2022,Valencia
25,2023-02-20,21:00,La Liga,Matchweek 22,Mon,Away,L,0,1,Getafe,1.0,1.8,54.0,10112.0,José Luis Gayà,4-3-3,Mario Melero,Match Report,,23.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,37.5,-1.0,1.0,0.13,2022,Valencia
26,2023-02-25,21:00,La Liga,Matchweek 23,Sat,Home,W,1,0,Real Sociedad,0.5,0.7,38.0,37465.0,Gabriel Paulista,4-3-3,Alejandro Hernández,Match Report,,15.5,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,8.0,3.0,37.5,-0.5,0.5,0.06,2022,Valencia
27,2023-03-05,16:15,La Liga,Matchweek 24,Sun,Away,L,0,1,Barcelona,1.0,1.8,47.0,89644.0,Thierry Correia,4-5-1,Alberola Rojas,Match Report,,18.6,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,7.7,-1.0,1.0,0.07,2022,Valencia
28,2023-03-11,21:00,La Liga,Matchweek 25,Sat,Home,W,1,0,Osasuna,1.7,0.3,55.0,37762.0,José Luis Gayà,4-3-3,Javier Villanueva,Match Report,,13.8,0.0,-0.7,0.14,0.33,1.0,0.0,1.0,7.0,3.0,42.9,0.1,0.9,0.12,2022,Valencia
29,2023-03-18,21:00,La Liga,Matchweek 26,Sat,Away,L,0,3,Atlético Madrid,1.0,1.9,44.0,58317.0,José Luis Gayà,4-5-1,José Luis Munuera,Match Report,,22.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,11.1,-1.0,1.0,0.11,2022,Valencia
30,2023-04-03,21:00,La Liga,Matchweek 27,Mon,Home,D,1,1,Rayo Vallecano,2.3,0.8,61.0,39769.0,José Luis Gayà,4-3-3,Jorge Figueroa,Match Report,,17.4,0.0,-1.3,0.0,0.0,1.0,1.0,1.0,17.0,3.0,17.6,-1.6,1.6,0.09,2022,Valencia
31,2023-04-09,18:30,La Liga,Matchweek 28,Sun,Away,L,1,2,Almería,1.3,0.9,60.0,14309.0,José Luis Gayà,4-3-3,José Sánchez,Match Report,,17.0,0.0,-0.3,0.09,0.33,1.0,0.0,0.0,11.0,3.0,27.3,-0.3,1.3,0.11,2022,Valencia
32,2023-04-16,21:00,La Liga,Matchweek 29,Sun,Home,L,0,2,Sevilla,0.4,0.4,60.0,39654.0,José Luis Gayà,4-4-2,Carlos del Cerro,Match Report,,19.9,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,14.0,3.0,21.4,-0.4,0.4,0.03,2022,Valencia
33,2023-04-23,14:00,La Liga,Matchweek 30,Sun,Away,W,2,0,Elche,1.0,0.6,35.0,22129.0,José Luis Gayà,5-3-2,Guillermo Cuadra,Match Report,,11.7,0.0,0.0,0.2,0.33,1.0,0.0,0.0,5.0,3.0,60.0,0.0,1.0,0.2,2022,Valencia
34,2023-04-27,19:30,La Liga,Matchweek 31,Thu,Home,W,2,1,Valladolid,0.9,0.9,49.0,42023.0,José Luis Gayà,5-4-1,José Luis Munuera,Match Report,,19.1,0.0,1.1,0.11,0.33,2.0,0.0,0.0,19.0,6.0,31.6,1.1,0.9,0.05,2022,Valencia
35,2023-04-30,14:00,La Liga,Matchweek 32,Sun,Away,L,1,2,Cádiz,1.3,1.8,61.0,18650.0,Toni Lato,5-4-1,Ricardo de Burgos,Match Report,,16.0,0.0,-0.3,0.06,0.33,1.0,0.0,0.0,16.0,3.0,18.8,-0.3,1.3,0.08,2022,Valencia
36,2023-05-03,19:30,La Liga,Matchweek 33,Wed,Home,D,1,1,Villarreal,1.2,0.7,33.0,43634.0,José Luis Gayà,4-2-3-1,Jesús Gil,Match Report,,14.9,1.0,-0.2,0.13,1.0,1.0,0.0,0.0,8.0,1.0,12.5,-0.2,1.2,0.15,2022,Valencia
37,2023-05-14,14:00,La Liga,Matchweek 34,Sun,Away,W,2,1,Celta Vigo,1.2,0.7,36.0,14517.0,José Luis Gayà,4-2-3-1,César Soto,Match Report,,16.3,0.0,0.8,0.17,0.4,2.0,0.0,0.0,12.0,5.0,41.7,0.8,1.2,0.11,2022,Valencia
38,2023-05-21,18:30,La Liga,Matchweek 35,Sun,Home,W,1,0,Real Madrid,1.0,1.4,27.0,46002.0,José Luis Gayà,4-2-3-1,Ricardo de Burgos,Match Report,,14.3,0.0,0.0,0.09,0.17,1.0,0.0,0.0,11.0,6.0,54.5,0.0,1.0,0.09,2022,Valencia
39,2023-05-25,19:30,La Liga,Matchweek 36,Thu,Away,L,0,1,Mallorca,1.9,0.5,59.0,14631.0,José Luis Gayà,4-2-3-1,Alejandro Hernández,Match Report,,14.0,1.0,-1.9,0.0,0.0,0.0,0.0,0.0,15.0,5.0,33.3,-1.9,1.9,0.13,2022,Valencia
40,2023-05-28,19:00,La Liga,Matchweek 37,Sun,Home,D,2,2,Espanyol,2.6,1.2,53.0,44141.0,José Luis Gayà,4-2-3-1,Jesús Gil,Match Report,,16.4,0.0,-0.6,0.11,0.5,2.0,0.0,0.0,19.0,4.0,21.1,-0.6,2.6,0.14,2022,Valencia
41,2023-06-04,21:00,La Liga,Matchweek 38,Sun,Away,D,1,1,Betis,1.2,0.6,39.0,54087.0,José Luis Gayà,4-2-3-1,Alberola Rojas,Match Report,,19.9,1.0,-0.2,0.1,0.33,1.0,0.0,0.0,10.0,3.0,30.0,-0.2,1.2,0.12,2022,Valencia
42,,,,,,,,,,,,,,,,,,,,17.4,18.0,-1.3,0.08,0.27,48.0,5.0,8.0,518.0,157.0,30.3,0.0,43.0,0.09,2022,Valencia
0,2022-08-14,22:00,La Liga,Matchweek 1,Sun,Home,L,1.0,2.0,Real Madrid,0.7,2.1,33.0,14386.0,Srđan Babić,5-3-2,Juan Martínez,Match Report,,20.0,0.0,0.3,0.1,0.17,1.0,0.0,0.0,10.0,6.0,60.0,0.3,0.7,0.07,2022,Almeria
1,2022-08-22,20:00,La Liga,Matchweek 2,Mon,Away,D,1.0,1.0,Elche,0.7,1.0,46.0,23361.0,Srđan Babić,3-4-1-2,Isidro Díaz de Mera,Match Report,,18.3,1.0,0.3,0.08,0.14,1.0,0.0,0.0,12.0,7.0,58.3,0.3,0.7,0.06,2022,Almeria
2,2022-08-27,22:00,La Liga,Matchweek 3,Sat,Home,W,2.0,1.0,Sevilla,2.3,1.0,33.0,13788.0,Srđan Babić,3-4-1-2,Jesús Gil,Match Report,,15.0,1.0,-0.3,0.18,0.4,2.0,0.0,0.0,11.0,5.0,45.5,-0.3,2.3,0.21,2022,Almeria
3,2022-09-05,21:00,La Liga,Matchweek 4,Mon,Away,L,0.0,1.0,Valladolid,0.5,1.2,49.0,20260.0,César de la Hoz,4-2-3-1,Pablo González,Match Report,,17.6,0.0,-0.5,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,-0.5,0.5,0.05,2022,Almeria
4,2022-09-12,21:00,La Liga,Matchweek 5,Mon,Home,L,0.0,1.0,Osasuna,0.2,2.0,61.0,12397.0,Srđan Babić,4-3-3,Javier Villanueva,Match Report,,19.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,7.0,2.0,28.6,-0.2,0.2,0.03,2022,Almeria
5,2022-09-17,14:00,La Liga,Matchweek 6,Sat,Away,L,0.0,1.0,Mallorca,0.4,0.6,56.0,12687.0,Srđan Babić,5-3-2,Juan Martínez,Match Report,,22.3,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,9.0,2.0,22.2,-0.4,0.4,0.04,2022,Almeria
6,2022-09-30,21:00,La Liga,Matchweek 7,Fri,Away,L,0.0,4.0,Athletic Club,0.7,2.1,42.0,42110.0,Srđan Babić,5-3-2,Juan Pulido,Match Report,,14.9,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,8.0,2.0,25.0,-0.7,0.7,0.09,2022,Almeria
7,2022-10-08,14:00,La Liga,Matchweek 8,Sat,Home,W,3.0,1.0,Rayo Vallecano,1.2,0.8,37.0,10783.0,César de la Hoz,4-2-3-1,Pablo González,Match Report,,18.9,1.0,1.8,0.3,0.75,3.0,0.0,0.0,10.0,4.0,40.0,1.8,1.2,0.12,2022,Almeria
8,2022-10-16,21:00,La Liga,Matchweek 9,Sun,Away,L,1.0,3.0,Betis,0.8,2.5,46.0,46112.0,César de la Hoz,4-3-3,Alejandro Muñíz,Match Report,,20.2,0.0,0.2,0.08,0.2,1.0,0.0,0.0,12.0,5.0,41.7,0.2,0.8,0.07,2022,Almeria
9,2022-10-20,19:00,La Liga,Matchweek 10,Thu,Home,W,3.0,2.0,Girona,1.8,2.8,35.0,11194.0,César de la Hoz,4-2-3-1,Guillermo Cuadra,Match Report,,16.8,1.0,1.2,0.23,0.43,3.0,0.0,0.0,13.0,7.0,53.8,1.2,1.8,0.14,2022,Almeria
10,2022-10-23,18:30,La Liga,Matchweek 11,Sun,Away,L,1.0,2.0,Villarreal,1.0,1.0,48.0,13816.0,Lucas Robertone,5-3-2,Ricardo de Burgos,Match Report,,19.9,3.0,0.0,0.07,0.25,1.0,0.0,0.0,15.0,4.0,26.7,0.0,1.0,0.07,2022,Almeria
11,2022-10-29,14:00,La Liga,Matchweek 12,Sat,Home,W,3.0,1.0,Celta Vigo,2.3,0.3,61.0,11080.0,César de la Hoz,4-1-4-1,Carlos del Cerro,Match Report,,17.9,2.0,0.7,0.16,0.6,3.0,0.0,0.0,19.0,5.0,26.3,0.7,2.3,0.12,2022,Almeria
12,2022-11-05,21:00,La Liga,Matchweek 13,Sat,Away,L,0.0,2.0,Barcelona,0.5,4.0,30.0,92605.0,Lucas Robertone,5-3-2,Pablo González,Match Report,,15.3,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,-0.5,0.5,0.12,2022,Almeria
13,2022-11-09,19:00,La Liga,Matchweek 14,Wed,Home,W,1.0,0.0,Getafe,0.5,0.4,54.0,11454.0,César de la Hoz,4-1-4-1,Alejandro Muñíz,Match Report,,18.3,0.0,0.5,0.13,0.33,1.0,0.0,0.0,8.0,3.0,37.5,0.5,0.5,0.07,2022,Almeria
14,2022-11-13,21:00,Copa del Rey,First round,Sun,Away,L,0.0,2.0,CD Arenteiro,,,62.0,2000.0,Juan Brandáriz,4-1-4-1,Juan Pulido,Match Report,,,,,0.0,0.0,0.0,0.0,0.0,7.0,2.0,28.6,,,,2022,Almeria
15,2022-12-30,19:15,La Liga,Matchweek 15,Fri,Away,D,1.0,1.0,Cádiz,2.3,1.3,51.0,17345.0,César de la Hoz,4-1-4-1,Juan Martínez,Match Report,,17.6,2.0,-1.3,0.05,0.1,1.0,0.0,0.0,19.0,10.0,52.6,-1.3,2.3,0.12,2022,Almeria
16,2023-01-08,14:00,La Liga,Matchweek 16,Sun,Home,L,0.0,2.0,Real Sociedad,0.6,1.7,44.0,12020.0,César de la Hoz,4-3-3,Alberola Rojas,Match Report,,15.4,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,6.0,1.0,16.7,-0.6,0.6,0.1,2022,Almeria
17,2023-01-15,16:15,La Liga,Matchweek 17,Sun,Home,D,1.0,1.0,Atlético Madrid,1.4,2.4,55.0,14128.0,Lucas Robertone,4-3-3,José Sánchez,Match Report,,16.1,0.0,-0.4,0.07,0.33,1.0,0.0,0.0,14.0,3.0,21.4,-0.4,1.4,0.11,2022,Almeria
18,2023-01-23,21:00,La Liga,Matchweek 18,Mon,Away,D,2.0,2.0,Valencia,1.4,1.9,43.0,33442.0,Lucas Robertone,4-3-3,Jesús Gil,Match Report,,22.6,0.0,0.6,0.15,0.67,2.0,0.0,1.0,13.0,3.0,23.1,1.3,0.7,0.05,2022,Almeria
19,2023-01-27,21:00,La Liga,Matchweek 19,Fri,Home,W,3.0,1.0,Espanyol,2.1,0.8,56.0,11629.0,César de la Hoz,4-3-3,Javier Villanueva,Match Report,,17.0,0.0,0.9,0.16,0.43,3.0,0.0,0.0,19.0,7.0,36.8,0.9,2.1,0.11,2022,Almeria
20,2023-02-06,21:00,La Liga,Matchweek 20,Mon,Away,L,0.0,2.0,Rayo Vallecano,1.2,1.1,51.0,11783.0,Lucas Robertone,4-3-3,César Soto,Match Report,,19.6,0.0,-1.2,0.0,0.0,0.0,0.0,0.0,14.0,5.0,35.7,-1.2,1.2,0.09,2022,Almeria
